% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:28
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
1.9794986985571805E-4     1.981222917932804E-11
1.981199387325128E-4      1.9789814830254402E-11
1.9829000760930758E-4     1.976736233614124E-11
1.9846007648610233E-4     1.9744871696988554E-11
1.9863014536289708E-4     1.9722342912796348E-11
1.9880021423969186E-4     1.969977598356462E-11
1.989702831164866E-4      1.967717090929337E-11
1.9914035199328139E-4     1.9654527698016E-11
1.9931042087007614E-4     1.963184636414482E-11
1.9948048974687091E-4     1.9609126907679833E-11
1.9965055862366566E-4     1.9586369328621036E-11
1.9982062750046041E-4     1.9563573626968437E-11
1.999906963772552E-4      1.9540739802722024E-11
2.0016076525404997E-4     1.951786786559561E-11
2.0033083413084472E-4     1.949495783152537E-11
2.0050090300763947E-4     1.9472009700511306E-11
2.0067097188443422E-4     1.9449023472553414E-11
2.00841040761229E-4       1.9425999147651696E-11
2.0101110963802375E-4     1.940293672580615E-11
2.0118117851481853E-4     1.937983621835368E-11
2.013512473916133E-4      1.935669764284688E-11
2.0152131626840805E-4     1.9333520999285752E-11
2.0169138514520283E-4     1.931030628767029E-11
2.0186145402199758E-4     1.92870535080005E-11
2.0203152289879236E-4     1.926376266027638E-11
2.0220159177558714E-4     1.9240433757449475E-11
2.0237166065238189E-4     1.9217066818655048E-11
2.0254172952917664E-4     1.9193661843893112E-11
2.0271179840597139E-4     1.917021883316366E-11
2.028818672827662E-4      1.9146737786466692E-11
2.0305193615956094E-4     1.912321870380221E-11
2.0322200503635572E-4     1.909966159971886E-11
2.033920739131505E-4      1.9076066494898025E-11
2.0356214278994525E-4     1.9052433389339707E-11
2.0373221166674E-4        1.9028762283043906E-11
2.039022805435348E-4      1.9005053176010626E-11
2.0407234942032955E-4     1.8981306068239864E-11
2.042424182971243E-4      1.8957520975857657E-11
2.0441248717391905E-4     1.89336979210686E-11
2.045825560507138E-4      1.8909836903872687E-11
2.0475262492750855E-4     1.8885937924269922E-11
2.049226938043033E-4      1.886200098226031E-11
2.0509276268109805E-4     1.8838026077843842E-11
2.0526283155789283E-4     1.8814013228702286E-11
2.054329004346876E-4      1.878996245854532E-11
2.0560296931148236E-4     1.8765873767372933E-11
2.057730381882771E-4      1.8741747155185133E-11
2.0594310706507186E-4     1.871758262198192E-11
2.0611317594186664E-4     1.869338016776329E-11
2.0628324481866141E-4     1.8669139811742113E-11
2.064533136954562E-4      1.8644861579117972E-11
2.0662338257225094E-4     1.862054546989087E-11
2.0679345144904572E-4     1.8596191484060806E-11
2.0696352032584047E-4     1.8571799621627786E-11
2.0713358920263525E-4     1.8547369882591803E-11
2.0730365807943002E-4     1.8522902287669263E-11
2.0747372695622477E-4     1.8498396863535926E-11
2.0764379583301952E-4     1.8473853610191802E-11
2.0781386470981427E-4     1.844927252763689E-11
2.0798393358660902E-4     1.842465361587119E-11
2.0815400246340378E-4     1.8399996874894697E-11
2.0832407134019855E-4     1.8375302326898086E-11
2.0849414021699333E-4     1.835057000002053E-11
2.0866420909378808E-4     1.8325799894262027E-11
2.0883427797058283E-4     1.8300992009622584E-11
2.0900434684737764E-4     1.8276146346102196E-11
2.0917441572417239E-4     1.825126290370086E-11
2.0934448460096714E-4     1.8226341706057004E-11
2.0951455347776189E-4     1.8201382782759145E-11
2.0968462235455664E-4     1.8176386133807272E-11
2.098546912313514E-4      1.8151351759201396E-11
2.1002476010814614E-4     1.8126279658941515E-11
2.101948289849409E-4      1.8101169833027623E-11
2.1036489786173566E-4     1.807602230652516E-11
2.1053496673853044E-4     1.8050837110450616E-11
2.107050356153252E-4      1.8025614244803985E-11
2.1087510449211997E-4     1.800035370958527E-11
2.1104517336891475E-4     1.7975055504794472E-11
2.1121524224570952E-4     1.794971963043159E-11
2.113853111225043E-4      1.7924346112973087E-11
2.1155537999929905E-4     1.7898934984834506E-11
2.117254488760938E-4      1.7873486246015846E-11
2.1189551775288855E-4     1.784799989651711E-11
2.1206558662968333E-4     1.7822475936338303E-11
2.1223565550647808E-4     1.7796914365479415E-11
2.1240572438327286E-4     1.7771315211809735E-11
2.1257579326006764E-4     1.7745678509115747E-11
2.1274586213686239E-4     1.7720004257397443E-11
2.1291593101365716E-4     1.7694292456654827E-11
2.130859998904519E-4      1.7668543106887905E-11
2.132560687672467E-4      1.7642756208096665E-11
2.1342613764404144E-4     1.7616931789521265E-11
2.135962065208362E-4      1.7591069886296497E-11
2.1376627539763094E-4     1.7565170498422374E-11
2.1393634427442566E-4     1.7539233625898885E-11
2.1410641315122044E-4     1.7513259268726037E-11
2.142764820280152E-4      1.7487247426903826E-11
2.1444655090480997E-4     1.7461198131022543E-11
2.1461661978160472E-4     1.743511141754767E-11
2.147866886583995E-4      1.7408987286479204E-11
2.1495675753519428E-4     1.7382825737817148E-11
2.1512682641198903E-4     1.7356626771561508E-11
2.152968952887838E-4      1.7330390387712273E-11
2.1546696416557855E-4     1.73041166181926E-11
2.1563703304237333E-4     1.7277805500781728E-11
2.1580710191916808E-4     1.7251457035479663E-11
2.1597717079596286E-4     1.7225071222286397E-11
2.1614723967275764E-4     1.719864806120194E-11
2.1631730854955239E-4     1.717218755222629E-11
2.1648737742634714E-4     1.7145689728600868E-11
2.1665744630314191E-4     1.711915462939676E-11
2.1682751517993666E-4     1.7092582254613957E-11
2.1699758405673141E-4     1.7065972604252465E-11
2.171676529335262E-4      1.703932567831229E-11
2.1733772181032094E-4     1.701264147679342E-11
2.1750779068711572E-4     1.698592003424179E-11
2.1767785956391047E-4     1.6959161390992164E-11
2.1784792844070525E-4     1.693236554704454E-11
2.180179973175E-4         1.6905532502398926E-11
2.1818806619429475E-4     1.6878662257055317E-11
2.1835813507108953E-4     1.6851754811013713E-11
2.185282039478843E-4      1.6824810200108785E-11
2.1869827282467905E-4     1.679782846591121E-11
2.188683417014738E-4      1.6770809608420992E-11
2.1903841057826855E-4     1.674375362763813E-11
2.1920847945506336E-4     1.671666052356263E-11
2.193785483318581E-4      1.668953029619448E-11
2.1954861720865289E-4     1.6662362982639183E-11
2.1971868608544764E-4     1.6635158625680465E-11
2.1988875496224239E-4     1.6607917225318335E-11
2.2005882383903716E-4     1.6580638781552783E-11
2.202288927158319E-4      1.6553323294383818E-11
2.2039896159262666E-4     1.6525970763811434E-11
2.2056903046942141E-4     1.6498581228193973E-11
2.2073909934621622E-4     1.6471154731508386E-11
2.2090916822301097E-4     1.6443691273754663E-11
2.2107923709980572E-4     1.6416190854932814E-11
2.212493059766005E-4      1.638865347504284E-11
2.2141937485339525E-4     1.6361079134084735E-11
2.2158944373019002E-4     1.6333467871651553E-11
2.217595126069848E-4      1.630581973289398E-11
2.2192958148377953E-4     1.627813471781202E-11
2.2209965036057433E-4     1.625041282640567E-11
2.2226971923736905E-4     1.6222654058674933E-11
2.2243978811416383E-4     1.6194858414619808E-11
2.2260985699095858E-4     1.616702593504921E-11
2.2277992586775339E-4     1.6139156666267746E-11
2.2294999474454814E-4     1.6111250608275417E-11
2.2312006362134289E-4     1.608330776107222E-11
2.2329013249813766E-4     1.605532812465816E-11
2.2346020137493241E-4     1.6027311699033237E-11
2.236302702517272E-4      1.5999258526203196E-11
2.2380033912852194E-4     1.5971168653606978E-11
2.239704080053167E-4      1.5943042081244575E-11
2.2414047688211144E-4     1.591487880911599E-11
2.243105457589062E-4      1.5886678837221233E-11
2.2448061463570097E-4     1.5858442165560293E-11
2.2465068351249572E-4     1.5830168837317784E-11
2.248207523892905E-4      1.5801858901047337E-11
2.2499082126608525E-4     1.5773512356748948E-11
2.2516089014288E-4        1.5745129204422624E-11
2.2533095901967475E-4     1.5716709444068363E-11
2.2550102789646953E-4     1.5688253075686166E-11
2.256710967732643E-4      1.565976014362325E-11
2.2584116565005905E-4     1.5631230697527E-11
2.260112345268538E-4      1.5602664737397414E-11
2.2618130340364855E-4     1.5574062263234494E-11
2.2635137228044333E-4     1.5545423275038247E-11
2.2652144115723808E-4     1.5516747772808662E-11
2.2669151003403286E-4     1.5488035802040118E-11
2.2686157891082766E-4     1.545928741345114E-11
2.2703164778762241E-4     1.543050260704173E-11
2.2720171666441716E-4     1.5401681382811886E-11
2.2737178554121194E-4     1.537282374076161E-11
2.2754185441800672E-4     1.534392968089091E-11
2.2771192329480147E-4     1.5314999249825554E-11
2.2788199217159625E-4     1.528603249933273E-11
2.28052061048391E-4       1.5257029429412438E-11
2.2822212992518575E-4     1.522799004006468E-11
2.2839219880198052E-4     1.5198914331289454E-11
2.2856226767877528E-4     1.516980230308676E-11
2.2873233655557005E-4     1.514065400319752E-11
2.2890240543236483E-4     1.5111469484416992E-11
2.2907247430915958E-4     1.5082248746745172E-11
2.2924254318595433E-4     1.505299179018206E-11
2.294126120627491E-4      1.5023698614727666E-11
2.2958268093954389E-4     1.499436922038198E-11
2.2975274981633864E-4     1.496500365598472E-11
2.299228186931334E-4      1.4935601975339765E-11
2.3009288756992816E-4     1.4906164178447117E-11
2.3026295644672291E-4     1.4876690265306772E-11
2.304330253235177E-4      1.4847180235918738E-11
2.3060309420031244E-4     1.4817634090283007E-11
2.3077316307710722E-4     1.4788051878321462E-11
2.3094323195390197E-4     1.4758433654826904E-11
2.3111330083069672E-4     1.4728779419799337E-11
2.312833697074915E-4      1.4699089173238758E-11
2.3145343858428622E-4     1.4669362915145173E-11
2.31623507461081E-4       1.463960064551858E-11
2.3179357633787575E-4     1.4609802415345316E-11
2.3196364521467055E-4     1.4579968280387484E-11
2.3213371409146528E-4     1.4550098240645081E-11
2.3230378296826005E-4     1.4520192296118112E-11
2.324738518450548E-4      1.449025044680658E-11
2.3264392072184955E-4     1.4460272692710477E-11
2.3281398959864433E-4     1.4430259085861347E-11
2.329840584754391E-4      1.4400209682972602E-11
2.3315412735223386E-4     1.4370124484044239E-11
2.333241962290286E-4      1.4340003489076257E-11
2.3349426510582336E-4     1.4309846698068661E-11
2.3366433398261814E-4     1.4279654111021445E-11
2.338344028594129E-4      1.4249425780990993E-11
2.3400447173620766E-4     1.4219161765626663E-11
2.3417454061300241E-4     1.4188862064928464E-11
2.3434460948979716E-4     1.415852667889639E-11
2.3451467836659192E-4     1.4128155607530444E-11
2.346847472433867E-4      1.4097748850830626E-11
2.3485481612018147E-4     1.4067306462858156E-11
2.3502488499697622E-4     1.4036828502184284E-11
2.3519495387377097E-4     1.4006314968809004E-11
2.3536502275056572E-4     1.3975765862732321E-11
2.3553509162736053E-4     1.3945181183954235E-11
2.3570516050415528E-4     1.3914560932474745E-11
2.3587522938095005E-4     1.388390516334131E-11
2.360452982577448E-4      1.3853213936031529E-11
2.3621536713453958E-4     1.3822487250545403E-11
2.3638543601133433E-4     1.3791725106882937E-11
2.3655550488812908E-4     1.3760927505044128E-11
2.3672557376492386E-4     1.3730094445028976E-11
2.3689564264171864E-4     1.3699225982853838E-11
2.370657115185134E-4      1.3668322178884676E-11
2.3723578039530814E-4     1.3637383033121498E-11
2.374058492721029E-4      1.3606408545564302E-11
2.375759181488977E-4      1.3575398716213089E-11
2.3774598702569244E-4     1.3544353545067857E-11
2.3791605590248722E-4     1.3513273089097446E-11
2.3808612477928197E-4     1.3482157409536736E-11
2.3825619365607675E-4     1.3451006506385725E-11
2.384262625328715E-4      1.341982037964441E-11
2.3859633140966625E-4     1.33885990293128E-11
2.3876640028646102E-4     1.3357342455390883E-11
2.389364691632558E-4      1.3326050715783573E-11
2.3910653804005055E-4     1.3294723872575274E-11
2.392766069168453E-4      1.3263361925765993E-11
2.3944667579364005E-4     1.3231964875355728E-11
2.3961674467043486E-4     1.3200532721344482E-11
2.397868135472296E-4      1.3169065463732251E-11
2.3995688242402439E-4     1.313756316134177E-11
2.4012695130081914E-4     1.3106025877089796E-11
2.402970201776139E-4      1.3074453610976332E-11
2.4046708905440866E-4     1.3042846363001372E-11
2.4063715793120341E-4     1.3011204133164927E-11
2.408072268079982E-4      1.2979526921466985E-11
2.4097729568479294E-4     1.2947814787630477E-11
2.4114736456158772E-4     1.2916067795388167E-11
2.4131743343838247E-4     1.2884285944740053E-11
2.4148750231517722E-4     1.2852469235686137E-11
2.4165757119197197E-4     1.2820617668226421E-11
2.4182764006876672E-4     1.2788731242360901E-11
2.419977089455615E-4      1.2756810018681992E-11
2.4216777782235627E-4     1.2724854061722013E-11
2.4233784669915103E-4     1.2692863371480963E-11
2.425079155759458E-4      1.2660837947958845E-11
2.4267798445274055E-4     1.2628777791155657E-11
2.4284805332953533E-4     1.2596682901071398E-11
2.4301812220633008E-4     1.2564553339126331E-11
2.4318819108312486E-4     1.253238917069348E-11
2.4335825995991958E-4     1.2500190395772841E-11
2.4352832883671433E-4     1.246795701436442E-11
2.436983977135091E-4      1.2435689026468213E-11
2.4386846659030386E-4     1.240338643208422E-11
2.4403853546709864E-4     1.237104929349598E-11
2.442086043438934E-4      1.2338677676834977E-11
2.4437867322068814E-4     1.230627158210121E-11
2.445487420974829E-4      1.227383100929468E-11
2.447188109742777E-4      1.2241355958415385E-11
2.4488887985107244E-4     1.2208846429463329E-11
2.4505894872786725E-4     1.217630248557201E-11
2.45229017604662E-4       1.2143724193595148E-11
2.4539908648145675E-4     1.2111111553532736E-11
2.455691553582515E-4      1.207846456538478E-11
2.4573922423504625E-4     1.2045783229151276E-11
2.45909293111841E-4       1.2013067544832229E-11
2.4607936198863575E-4     1.1980317576367228E-11
2.4624943086543055E-4     1.1947533391345567E-11
2.4641949974222525E-4     1.1914714989767246E-11
2.4658956861902005E-4     1.1881862371632265E-11
2.467596374958148E-4      1.1848975536940626E-11
2.4692970637260955E-4     1.1816054485692326E-11
2.4709977524940436E-4     1.1783099282609088E-11
2.472698441261991E-4      1.1750109996018376E-11
2.4743991300299386E-4     1.1717086625920192E-11
2.476099818797886E-4      1.1684029172314536E-11
2.4778005075658336E-4     1.1650937635201409E-11
2.4795011963337816E-4     1.161781201458081E-11
2.481201885101729E-4      1.158465237596845E-11
2.482902573869677E-4      1.1551458788384136E-11
2.4846032626376247E-4     1.1518231251827871E-11
2.486303951405572E-4      1.1484969766299655E-11
2.48800464017352E-4       1.1451674331799487E-11
2.489705328941468E-4      1.1418344948327367E-11
2.491406017709416E-4      1.1384981682191668E-11
2.4931067064773633E-4     1.1351584603064381E-11
2.494807395245311E-4      1.1318153710945507E-11
2.4965080840132583E-4     1.1284689005835046E-11
2.498208772781206E-4      1.1251190487733001E-11
2.4999094615491533E-4     1.121765815663937E-11
2.501610150317101E-4      1.1184092079598097E-11
2.503310839085049E-4      1.1150492326942562E-11
2.5050115278529964E-4     1.111685889867277E-11
2.506712216620944E-4      1.108319179478872E-11
2.508412905388892E-4      1.1049491015290413E-11
2.5101135941568394E-4     1.1015756560177847E-11
2.511814282924787E-4      1.0981988497189452E-11
2.5135149716927344E-4     1.0948186897359557E-11
2.515215660460682E-4      1.0914351760688163E-11
2.51691634922863E-4       1.0880483087175272E-11
2.5186170379965775E-4     1.0846580876820883E-11
2.520317726764525E-4      1.0812645129624995E-11
2.5220184155324725E-4     1.0778675914044052E-11
2.5237191043004205E-4     1.0744673301745386E-11
2.525419793068368E-4      1.0710637292728999E-11
2.5271204818363155E-4     1.067656788699489E-11
2.528821170604263E-4      1.0642465084543064E-11
2.5305218593722105E-4     1.0608328885373515E-11
2.532222548140158E-4      1.0574159358613555E-11
2.533923236908106E-4      1.053995657656807E-11
2.5356239256760536E-4     1.0505720539237058E-11
2.5373246144440016E-4     1.0471451246620521E-11
2.539025303211949E-4      1.0437148698718458E-11
2.5407259919798966E-4     1.0402812895530872E-11
2.542426680747844E-4      1.0368443906816122E-11
2.5441273695157916E-4     1.0334041805530129E-11
2.545828058283739E-4      1.0299606591672896E-11
2.5475287470516866E-4     1.0265138265244422E-11
2.549229435819634E-4      1.0230636826244705E-11
2.5509301245875817E-4     1.0196102274673749E-11
2.552630813355529E-4      1.0161534680912059E-11
2.554331502123477E-4      1.01269341185465E-11
2.5560321908914247E-4     1.0092300587577071E-11
2.557732879659372E-4      1.0057634088003777E-11
2.55943356842732E-4       1.0022934619826614E-11
2.561134257195268E-4      9.988202183045583E-12
2.562834945963215E-4      9.953436848660481E-12
2.564535634731163E-4      9.918638690858863E-12
2.56623632349911E-4       9.88380770964073E-12
2.5679370122670583E-4     9.848943905006082E-12
2.569637701035006E-4      9.814047276954922E-12
2.5713383898029533E-4     9.779117825487248E-12
2.573039078570901E-4      9.74415562221E-12
2.574739767338849E-4      9.709160741889437E-12
2.5764404561067964E-4     9.674133184525561E-12
2.578141144874744E-4      9.639072950118369E-12
2.5798418336426914E-4     9.603980038667864E-12
2.581542522410639E-4      9.568854450174046E-12
2.5832432111785864E-4     9.533696256837303E-12
2.5849438999465344E-4     9.498505533985238E-12
2.586644588714482E-4      9.463282281617851E-12
2.58834527748243E-4       9.42802649973514E-12
2.5900459662503775E-4     9.392738188337109E-12
2.591746655018325E-4      9.357417347423752E-12
2.5934473437862725E-4     9.322064049774725E-12
2.5951480325542205E-4     9.286678371261197E-12
2.5968487213221675E-4     9.25126031188317E-12
2.5985494100901155E-4     9.215809871640637E-12
2.600250098858063E-4      9.180327050533606E-12
2.6019507876260105E-4     9.144811848562072E-12
2.603651476393958E-4      9.109264339067787E-12
2.605352165161906E-4      9.073684598450763E-12
2.6070528539298536E-4     9.038072626711E-12
2.608753542697801E-4      9.002428423848498E-12
2.6104542314657486E-4     8.966751989863259E-12
2.612154920233696E-4      8.93104332475528E-12
2.6138556090016436E-4     8.895302502410258E-12
2.615556297769591E-4      8.85952959974354E-12
2.6172569865375386E-4     8.823724616755125E-12
2.6189576753054867E-4     8.787887553445013E-12
2.620658364073434E-4      8.752018409813206E-12
2.6223590528413817E-4     8.716117185859702E-12
2.624059741609329E-4      8.680183955996598E-12
2.625760430377277E-4      8.644218797640656E-12
2.6274611191452247E-4     8.60822171079187E-12
2.629161807913172E-4      8.572192695450243E-12
2.63086249668112E-4       8.53613175161578E-12
2.632563185449068E-4      8.500038879288475E-12
2.634263874217016E-4      8.463914153390536E-12
2.6359645629849633E-4     8.427757651825303E-12
2.637665251752911E-4      8.391569374592778E-12
2.6393659405208583E-4     8.355349321692958E-12
2.641066629288806E-4      8.319097493125847E-12
2.6427673180567533E-4     8.282813888891443E-12
2.644468006824701E-4      8.246498584407675E-12
2.646168695592649E-4      8.21015165804797E-12
2.647869384360596E-4      8.173773109812323E-12
2.649570073128544E-4      8.137362939700739E-12
2.6512707618964914E-4     8.100921147713216E-12
2.652971450664439E-4      8.064447733849754E-12
2.654672139432387E-4      8.027942774009884E-12
2.6563728282003344E-4     7.991406347020213E-12
2.658073516968282E-4      7.954838452880741E-12
2.6597742057362294E-4     7.918239091591468E-12
2.661474894504177E-4      7.881608263152397E-12
2.663175583272125E-4      7.844945967563522E-12
2.6648762720400725E-4     7.808252281191158E-12
2.6665769608080205E-4     7.771527283298854E-12
2.668277649575968E-4      7.734770973886612E-12
2.6699783383439155E-4     7.697983352954431E-12
2.671679027111863E-4      7.661164420502314E-12
2.6733797158798105E-4     7.624314176530257E-12
2.675080404647758E-4      7.587432697857582E-12
2.676781093415706E-4      7.55052006416765E-12
2.6784817821836536E-4     7.513576275460458E-12
2.6801824709516016E-4     7.476601331736008E-12
2.681883159719549E-4      7.439595232994302E-12
2.6835838484874966E-4     7.402557979235338E-12
2.685284537255444E-4      7.365489647718914E-12
2.6869852260233917E-4     7.328390318529927E-12
2.688685914791339E-4      7.291259991668382E-12
2.6903866035592867E-4     7.254098667134275E-12
2.692087292327234E-4      7.2169063449276094E-12
2.6937879810951817E-4     7.179683025048382E-12
2.695488669863129E-4      7.142428785184581E-12
2.697189358631077E-4      7.105143705804251E-12
2.6988900473990247E-4     7.06782778690739E-12
2.700590736166972E-4      7.0304810284940016E-12
2.70229142493492E-4       6.9931034305640834E-12
2.703992113702868E-4      6.955694993117637E-12
2.705692802470816E-4      6.918255794258805E-12
2.7073934912387633E-4     6.880785914820201E-12
2.7090941800067114E-4     6.843285354801823E-12
2.710794868774659E-4      6.8057541142036695E-12
2.712495557542607E-4      6.768192193025744E-12
2.7141962463105544E-4     6.730599591268044E-12
2.715896935078502E-4      6.692976387438415E-12
2.7175976238464494E-4     6.655322662715807E-12
2.719298312614397E-4      6.617638417100222E-12
2.7209990013823444E-4     6.57992365059166E-12
2.722699690150292E-4      6.542178363190121E-12
2.7244003789182394E-4     6.504402554895603E-12
2.7261010676861875E-4     6.466596304606282E-12
2.727801756454135E-4      6.428759693830158E-12
2.7295024452220825E-4     6.39089272256723E-12
2.73120313399003E-4       6.3529953908175E-12
2.7329038227579775E-4     6.315067698580968E-12
2.734604511525925E-4      6.277109645857634E-12
2.7363052002938725E-4     6.239121311922334E-12
2.7380058890618205E-4     6.201102778595288E-12
2.7397065778297675E-4     6.163054045876498E-12
2.7414072665977155E-4     6.124975113765964E-12
2.743107955365663E-4      6.086865982263687E-12
2.7448086441336105E-4     6.048726651369664E-12
2.7465093329015586E-4     6.010557200721857E-12
2.748210021669506E-4      5.972357712435912E-12
2.7499107104374536E-4     5.9341281865118314E-12
2.751611399205401E-4      5.895868622949614E-12
2.7533120879733486E-4     5.857579021749261E-12
2.7550127767412966E-4     5.819259382910771E-12
2.756713465509244E-4      5.780909786422124E-12
2.758414154277192E-4      5.742530314677303E-12
2.7601148430451397E-4     5.7041209676763096E-12
2.761815531813087E-4      5.665681745419142E-12
2.7635162205810347E-4     5.6272126479058026E-12
2.765216909348982E-4      5.588713675136289E-12
2.7669175981169297E-4     5.550184907435842E-12
2.768618286884878E-4      5.511626427459536E-12
2.770318975652825E-4      5.473038235207372E-12
2.7720196644207733E-4     5.4344203306793485E-12
2.773720353188721E-4      5.395772713875468E-12
2.7754210419566683E-4     5.35709538479573E-12
2.777121730724616E-4      5.318388424090234E-12
2.778822419492564E-4      5.2796519146576965E-12
2.7805231082605114E-4     5.240885856498117E-12
2.782223797028459E-4      5.202090249611496E-12
2.783924485796407E-4      5.163265093997834E-12
2.7856251745643544E-4     5.12441038965713E-12
2.787325863332302E-4      5.0855262175524296E-12
2.7890265521002494E-4     5.046612660808286E-12
2.790727240868197E-4      5.0076697194247E-12
2.7924279296361444E-4     4.968697393401669E-12
2.794128618404092E-4      4.929695682739196E-12
2.7958293071720394E-4     4.89066458743728E-12
2.7975299959399875E-4     4.851604188760447E-12
2.799230684707935E-4      4.812514570041005E-12
2.800931373475883E-4      4.773395731278956E-12
2.8026320622438305E-4     4.734247672474299E-12
2.8043327510117786E-4     4.695070393627034E-12
2.806033439779726E-4      4.655863894737161E-12
2.8077341285476736E-4     4.6166282573597075E-12
2.809434817315621E-4      4.577363565016446E-12
2.8111355060835686E-4     4.538069817707373E-12
2.812836194851516E-4      4.498747015432492E-12
2.8145368836194636E-4     4.459395158191801E-12
2.816237572387411E-4      4.420014245985301E-12
2.817938261155359E-4      4.3806043606481605E-12
2.8196389499233066E-4     4.341165585873053E-12
2.821339638691254E-4      4.301697921659979E-12
2.8230403274592016E-4     4.262201368008938E-12
2.824741016227149E-4      4.222675924919931E-12
2.8264417049950967E-4     4.183121592392957E-12
2.828142391913719E-4      4.1435384955895056E-12
2.8298430788323417E-4     4.103926675360937E-12
2.831543765750964E-4      4.064286131707251E-12
2.833244452669586E-4      4.024616864628449E-12
2.8349451395882084E-4     3.98491887412453E-12
2.8366458265068306E-4     3.945192160195493E-12
2.8383338426156093E-4     3.905733105282722E-12
2.8400218587243875E-4     3.866245916612808E-12
2.841709874833166E-4      3.8267305941857525E-12
2.8433978909419444E-4     3.787187138001553E-12
2.8450859070507225E-4     3.747615548060211E-12
2.846773923159501E-4      3.708015824361726E-12
2.8484226869974994E-4     3.669309852283904E-12
2.850071450835497E-4      3.630577193347421E-12
2.851720214673495E-4      3.5918178475522763E-12
2.853368978511493E-4      3.5530318148984713E-12
2.855017742349491E-4      3.514219095386006E-12
2.856666506187489E-4      3.4753796890148794E-12
2.8582628449681633E-4     3.437749889709575E-12
2.859859183748838E-4      3.4000952140541913E-12
2.861455522529512E-4      3.3624156620487306E-12
2.8630518613101863E-4     3.324711233693191E-12
2.864648200090861E-4      3.2869819289875737E-12
2.8662445388715353E-4     3.2492277479318782E-12
2.8677901195100846E-4     3.2126503863657155E-12
2.869335700148634E-4      3.176049832901705E-12
2.870881280787183E-4      3.139426087539845E-12
2.872426861425732E-4      3.102779150280137E-12
2.8739724420642814E-4     3.0661090211225804E-12
2.8755180227028307E-4     3.029415700067175E-12
2.8770144591355165E-4     2.9938670655970732E-12
2.878510895568202E-4      2.9582968066480165E-12
2.8800073320008876E-4     2.9227049232200035E-12
2.8815037684335734E-4     2.8870914153130357E-12
2.8830002048662587E-4     2.8514562829271125E-12
2.8844966412989445E-4     2.8157995260622343E-12
2.885945496144342E-4      2.781255984430838E-12
2.88739435098974E-4       2.746692277066433E-12
2.888843205835137E-4      2.712108403969019E-12
2.8902920606805346E-4     2.677504365138597E-12
2.891740915525932E-4      2.6428801605751667E-12
2.8931897703713294E-4     2.608235790278728E-12
2.894592556562055E-4      2.5746738295872175E-12
2.895995342752781E-4      2.541093060985128E-12
2.897398128943506E-4      2.5074934844724594E-12
2.898800915134232E-4      2.4738751000492124E-12
2.900203701324957E-4      2.4402379077153867E-12
2.901606487515683E-4      2.406581907470982E-12
2.9029646698782384E-4     2.373978179140261E-12
2.904322852240794E-4      2.3413569069797232E-12
2.9056810346033497E-4     2.3087180909893697E-12
2.907039216965905E-4      2.276061731169199E-12
2.9083973993284604E-4     2.2433878275192126E-12
2.909755581691016E-4      2.21069638003941E-12
2.9110705784754005E-4     2.1790277351864333E-12
2.9123855752597843E-4     2.1473427234991143E-12
2.913700572044168E-4      2.115641344977452E-12
2.915015568828552E-4      2.0839235996214465E-12
2.9163305656129364E-4     2.052189487431098E-12
2.9176455623973203E-4     2.0204390084064072E-12
2.918918746758003E-4      1.9896825300326366E-12
2.9201919311186853E-4     1.9589107809065706E-12
2.921465115479368E-4      1.9281237610282092E-12
2.9227382998400504E-4     1.897321470397552E-12
2.9240114842007324E-4     1.8665039090145998E-12
2.925284668561415E-4      1.8356710768793517E-12
2.926517369991221E-4      1.805804108216713E-12
2.927750071421027E-4      1.7759228896919517E-12
2.928982772850833E-4      1.7460274213050687E-12
2.930215474280639E-4      1.7161177030560637E-12
2.9314481757104446E-4     1.686193734944937E-12
2.932680877140251E-4      1.6562555169716886E-12
2.933874382858653E-4      1.6272556863273948E-12
2.935067888577056E-4      1.5982425568248646E-12
2.936261394295458E-4      1.5692161284640977E-12
2.93745490001386E-4       1.5401764012450946E-12
2.938648405732263E-4      1.5111233751678551E-12
2.9398419114506653E-4     1.4820570502323793E-12
2.940997467747933E-4      1.4539022926362871E-12
2.942153024045201E-4      1.4257351222207133E-12
2.943308580342469E-4      1.3975555389856574E-12
2.9444641366397365E-4     1.3693635429311196E-12
2.9456196929370047E-4     1.3411591340571002E-12
2.9467752492342723E-4     1.312942312363599E-12
2.9478940627728807E-4     1.2856108883031735E-12
2.949012876311489E-4      1.2582678770622629E-12
2.950131689850097E-4      1.230913278640867E-12
2.9512505033887053E-4     1.203547093038986E-12
2.9523693169273136E-4     1.1761693202566199E-12
2.953488130465922E-4      1.1487799602937682E-12
2.9545713695405807E-4     1.1222504717924192E-12
2.95565460861524E-4       1.0957101655866395E-12
2.956737847689898E-4      1.0691590416764286E-12
2.957821086764557E-4      1.0425971000617869E-12
2.958904325839216E-4      1.0160243407427144E-12
2.9599875649138744E-4     9.89440763719211E-13
2.961036360671493E-4      9.636921680022269E-13
2.9620851564291114E-4     9.379334718272365E-13
2.96313395218673E-4       9.1216467519424E-13
2.964182747944348E-4      8.863857781032371E-13
