% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:51
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
2.4096288028821244E-4     -7.928493941595884E-12
2.4139068550351524E-4     -8.005851847284875E-12
2.4181849071881805E-4     -8.081175279051568E-12
2.4224629593412085E-4     -8.154464236895972E-12
2.426741011494237E-4      -8.225718720818075E-12
2.431019063647265E-4      -8.294938730817886E-12
2.4352971158002933E-4     -8.362121221195164E-12
2.439575167953321E-4      -8.42726605746841E-12
2.443853220106349E-4      -8.490373239637628E-12
2.448131272259377E-4      -8.551442767702814E-12
2.452409324412405E-4      -8.610474641663972E-12
2.456687376565433E-4      -8.667468861521096E-12
2.460965428718461E-4      -8.722425427274193E-12
2.46524348087149E-4       -8.775342850853768E-12
2.469521533024517E-4      -8.82622255376026E-12
2.473799585177545E-4      -8.875064535993666E-12
2.478077637330573E-4      -8.921868797553986E-12
2.482355689483602E-4      -8.966635338441224E-12
2.48663374163663E-4       -9.009364158655373E-12
2.490911793789658E-4      -9.05005525819644E-12
2.495189845942686E-4      -9.088708711275149E-12
2.499467898095714E-4      -9.125327496625949E-12
2.503745950248742E-4      -9.159911614248835E-12
2.50802400240177E-4       -9.192461064143814E-12
2.5123020545547985E-4     -9.222975846310886E-12
2.5165801067078265E-4     -9.251455960750045E-12
2.5208581588608545E-4     -9.277901407461295E-12
2.5251362110138826E-4     -9.302313825663442E-12
2.5294142631669106E-4     -9.324697750630815E-12
2.533692315319938E-4      -9.345053182363412E-12
2.5379703674729666E-4     -9.363380120861235E-12
2.5422484196259946E-4     -9.379678566124288E-12
2.5465264717790227E-4     -9.39394851815256E-12
2.5508045239320507E-4     -9.406189976946062E-12
2.5550825760850787E-4     -9.41640614752506E-12
2.559360628238107E-4      -9.424603119035115E-12
2.563638680391135E-4      -9.430780891476219E-12
2.5679167325441633E-4     -9.434939464848372E-12
2.5721947846971913E-4     -9.437078839151582E-12
2.57647283685022E-4       -9.437199014385838E-12
2.580750889003248E-4      -9.43529999055115E-12
2.5850289411562765E-4     -9.431386537303061E-12
2.589306993309304E-4      -9.425466293003794E-12
2.593585045462332E-4      -9.417539257653344E-12
2.59786309761536E-4       -9.407605431251716E-12
2.602141149768388E-4      -9.395664813798909E-12
2.606419201921416E-4      -9.381717405294919E-12
2.610697254074444E-4      -9.365763205739752E-12
2.6149753062274726E-4     -9.347808546283437E-12
2.6192533583805006E-4     -9.327862607844552E-12
2.6235314105335286E-4     -9.305925390423095E-12
2.6278094626865567E-4     -9.281996894019066E-12
2.632087514839585E-4      -9.25607711863247E-12
2.636365566992613E-4      -9.228166064263298E-12
2.640643619145641E-4      -9.198263730911559E-12
2.644921671298669E-4      -9.166378006086129E-12
2.6491997234516973E-4     -9.132519604584877E-12
2.6534777756047253E-4     -9.096688526407805E-12
2.6577558277577533E-4     -9.058884771554911E-12
2.6620338799107813E-4     -9.019108340026198E-12
2.6663119320638094E-4     -8.977359231821662E-12
2.6705899842168374E-4     -8.933637446941309E-12
2.6748680363698654E-4     -8.887952422114596E-12
2.6791460885228934E-4     -8.840316395291171E-12
2.6834241406759214E-4     -8.79072936647103E-12
2.6877021928289495E-4     -8.739191335654172E-12
2.6919802449819775E-4     -8.685702302840601E-12
2.6962582971350055E-4     -8.63026226803031E-12
2.7005363492880335E-4     -8.572871231223308E-12
2.7048144014410615E-4     -8.513540169212252E-12
2.7090924535940896E-4     -8.452282830265194E-12
2.7133705057471176E-4     -8.389099214382137E-12
2.7176485579001456E-4     -8.323989321563084E-12
2.721926610053174E-4      -8.256953151808029E-12
2.726204662206202E-4      -8.187990705116975E-12
2.73048271435923E-4       -8.117101981489922E-12
2.734760766512259E-4      -8.044299486547448E-12
2.739038818665286E-4      -7.96959846389572E-12
2.743316870818314E-4      -7.892998913534738E-12
2.747594922971342E-4      -7.814500835464502E-12
2.751872975124371E-4      -7.73410422968501E-12
2.756151027277399E-4      -7.651809096196263E-12
2.760429079430427E-4      -7.567615434998263E-12
2.7647071315834554E-4     -7.481537267083626E-12
2.768985183736483E-4      -7.393591314493505E-12
2.773263235889511E-4      -7.303777577227895E-12
2.777541288042539E-4      -7.212096055286799E-12
2.7818193401955675E-4     -7.1185467486702215E-12
2.7860973923485955E-4     -7.0231296573781546E-12
2.7903754445016235E-4     -6.925844781410602E-12
2.7946534966546516E-4     -6.826707641368452E-12
2.7989315488076796E-4     -6.725736419796512E-12
2.8032096009607076E-4     -6.622931116694783E-12
2.807487653113736E-4      -6.518291732063267E-12
2.811765705266764E-4      -6.411818265901964E-12
2.816043757419792E-4      -6.303510718210871E-12
2.82032180957282E-4       -6.193369088989991E-12
2.824599861725848E-4      -6.081410381124545E-12
2.828877913878876E-4      -5.9676542195996E-12
2.8331559660319043E-4     -5.852100604415153E-12
2.8374340181849323E-4     -5.7347495355712076E-12
2.8417120703379603E-4     -5.615601013067765E-12
2.8459901224909883E-4     -5.494655036904819E-12
2.8502681746440164E-4     -5.371911607082373E-12
2.8545462267970444E-4     -5.247389193733742E-12
2.858824278950073E-4      -5.1211088397097766E-12
2.863102331103101E-4      -4.993070545010477E-12
2.867380383256129E-4      -4.8632743096358445E-12
2.8716584354091575E-4     -4.7317201335858815E-12
2.8759364875621856E-4     -4.5984080168605824E-12
2.8802145397152136E-4     -4.463337959459951E-12
2.8844925918682416E-4     -4.326529885361443E-12
2.8887706440212696E-4     -4.188006205227136E-12
2.8930486961742976E-4     -4.047766919057028E-12
2.8973267483273257E-4     -3.9058120268511214E-12
2.901604800480354E-4      -3.762141528609415E-12
2.9058828526333817E-4     -3.6167554243319077E-12
2.91016090478641E-4       -3.4696537140186014E-12
2.914438956939438E-4      -3.3208577459927514E-12
2.9187170090924663E-4     -3.1703912086580365E-12
2.9229950612454943E-4     -3.018254102014457E-12
2.9272731133985223E-4     -2.8644464260620126E-12
2.931551165551551E-4      -2.7089681808007055E-12
2.9358292177045784E-4     -2.5518193662305324E-12
2.940107269857607E-4      -2.3929999823514958E-12
2.9443853220106355E-4     -2.232532654205782E-12
2.948663374163663E-4      -2.070442419183723E-12
2.952941426316691E-4      -1.9067292772853194E-12
2.957219478469719E-4      -1.7413932285105706E-12
2.9614975306227476E-4     -1.574434272859478E-12
2.9657755827757756E-4     -1.4058524103320395E-12
2.9700536349288036E-4     -1.2356476409282569E-12
2.974331687081832E-4      -1.0638440342788823E-12
2.9786097392348596E-4     -8.90467932658906E-13
2.982887791387887E-4      -7.155193360683282E-13
2.9871658435409157E-4     -5.389982445071485E-13
2.9914438956939437E-4     -3.6090465797536746E-13
2.9957219478469717E-4     -1.8123857647298446E-13
3.0E-4                    0
