% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:45
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
1.978723404255318E-4      7.223822731322537E-12
1.9829787234042543E-4     7.169243703708955E-12
1.9872340425531904E-4     7.114797100169313E-12
1.9914893617021268E-4     7.0604869647752045E-12
1.9957446808510626E-4     7.006317153500014E-12
1.9999999999999987E-4     6.952287666343741E-12
2.004255319148935E-4      6.898398503306386E-12
2.0085106382978715E-4     6.844649664387952E-12
2.0127659574468076E-4     6.7910411495884316E-12
2.0170212765957437E-4     6.737572958907831E-12
2.02127659574468E-4       6.684249066108363E-12
2.0255319148936162E-4     6.631073234228417E-12
2.029787234042552E-4      6.57804546326799E-12
2.0340425531914887E-4     6.525165753227084E-12
2.0382978723404246E-4     6.4724341041057E-12
2.042553191489361E-4      6.419850515903834E-12
2.046808510638297E-4      6.36741498862149E-12
2.0510638297872332E-4     6.315131420931896E-12
2.0553191489361693E-4     6.263003478680562E-12
2.0595744680851054E-4     6.211031161867487E-12
2.0638297872340415E-4     6.159214470492674E-12
2.0680851063829776E-4     6.107553404556124E-12
2.0723404255319137E-4     6.056047964057832E-12
2.0765957446808498E-4     6.004698148997802E-12
2.080851063829786E-4      5.953507778306438E-12
2.085106382978722E-4      5.902480416533762E-12
2.0893617021276582E-4     5.851616063679773E-12
2.0936170212765946E-4     5.800914719744473E-12
2.097872340425531E-4      5.750376384727862E-12
2.1021276595744668E-4     5.700001058629937E-12
2.1063829787234032E-4     5.649788741450701E-12
2.1106382978723393E-4     5.5997431678563825E-12
2.1148936170212754E-4     5.5498677971602995E-12
2.1191489361702115E-4     5.500162629362449E-12
2.1234042553191476E-4     5.4506276644628354E-12
2.1276595744680837E-4     5.401262902461456E-12
2.1319148936170198E-4     5.35206834335831E-12
2.136170212765956E-4      5.3030439871533995E-12
2.140425531914892E-4      5.254193479866023E-12
2.1446808510638282E-4     5.205520171799041E-12
2.1489361702127643E-4     5.157024062952451E-12
2.1531914893617004E-4     5.108705153326258E-12
2.1574468085106365E-4     5.060563442920459E-12
2.1617021276595726E-4     5.012598931735053E-12
2.1659574468085087E-4     4.9648116197700426E-12
2.170212765957445E-4      4.917205060160327E-12
2.1744680851063815E-4     4.869782490597181E-12
2.1787234042553176E-4     4.822543911080606E-12
2.1829787234042537E-4     4.7754893216106015E-12
2.1872340425531898E-4     4.7286187221871685E-12
2.1914893617021265E-4     4.681932112810305E-12
2.1957446808510626E-4     4.635429493480012E-12
2.199999999999999E-4      4.58911432036097E-12
2.2042553191489348E-4     4.542989715109564E-12
2.208510638297871E-4      4.497055677725794E-12
2.2127659574468073E-4     4.45131220820966E-12
2.2170212765957432E-4     4.405759306561162E-12
2.2212765957446796E-4     4.3603969727803E-12
2.2255319148936157E-4     4.315225206867074E-12
2.229787234042552E-4      4.270247364087434E-12
2.234042553191488E-4      4.2254664468228095E-12
2.238297872340424E-4      4.180882455073198E-12
2.2425531914893604E-4     4.136495388838602E-12
2.2468085106382965E-4     4.0923052481190204E-12
2.2510638297872326E-4     4.048312032914452E-12
2.2553191489361687E-4     4.004515743224899E-12
2.2595744680851048E-4     3.960919629652151E-12
2.2638297872340412E-4     3.917526572250597E-12
2.268085106382977E-4      3.874336571020234E-12
2.2723404255319137E-4     3.8313496259610635E-12
2.2765957446808498E-4     3.788565737073088E-12
2.280851063829786E-4      3.745984904356302E-12
2.2851063829787223E-4     3.703607127810709E-12
2.2893617021276587E-4     3.661435549777423E-12
2.2936170212765948E-4     3.6194729251240458E-12
2.2978723404255307E-4     3.5777192538505764E-12
2.302127659574467E-4      3.536174535957016E-12
2.3063829787234032E-4     3.4948387714433647E-12
2.3106382978723393E-4     3.4537119603096206E-12
2.3148936170212754E-4     3.4127941025557857E-12
2.3191489361702118E-4     3.372088228839992E-12
2.3234042553191476E-4     3.3315969661801204E-12
2.3276595744680837E-4     3.2913203145761708E-12
2.3319148936170198E-4     3.2512582740281426E-12
2.336170212765956E-4      3.2114108445360383E-12
2.3404255319148923E-4     3.171778026099855E-12
2.3446808510638284E-4     3.1323598187195945E-12
2.3489361702127648E-4     3.0931591381271423E-12
2.3531914893617007E-4     3.054178481028838E-12
2.3574468085106368E-4     3.0154178474246803E-12
2.3617021276595732E-4     2.9768772373146697E-12
2.3659574468085093E-4     2.938556650698808E-12
2.3702127659574454E-4     2.9004560875770923E-12
2.3744680851063818E-4     2.8625755479495242E-12
2.378723404255318E-4      2.8249178295626503E-12
2.382978723404254E-4      2.787485296554096E-12
2.3872340425531898E-4     2.7502779489238605E-12
2.391489361702126E-4      2.713295786671944E-12
2.3957446808510623E-4     2.6765388097983473E-12
2.3999999999999982E-4     2.640007018303069E-12
2.4042553191489345E-4     2.60370041218611E-12
2.4085106382978707E-4     2.5676216683385167E-12
2.412765957446807E-4      2.5317730162801855E-12
2.417021276595743E-4      2.496154456011116E-12
2.4212765957446793E-4     2.460765987531309E-12
