% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:53
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
2.495189845942686E-4      4.06901205051426E-12
2.499467898095714E-4      4.0521499032229366E-12
2.503745950248742E-4      4.034918093474772E-12
2.50802400240177E-4       4.017316621269765E-12
2.5123020545547985E-4     3.999345486607918E-12
2.5165801067078265E-4     3.981004689489228E-12
2.5208581588608545E-4     3.962294229913697E-12
2.5251362110138826E-4     3.9432158835152394E-12
2.5294142631669106E-4     3.923773394954952E-12
2.533692315319938E-4      3.903966764232831E-12
2.5379703674729666E-4     3.883795991348881E-12
2.5422484196259946E-4     3.863261076303101E-12
2.5465264717790227E-4     3.842362019095488E-12
2.5508045239320507E-4     3.821098819726045E-12
2.5550825760850787E-4     3.7994743205794315E-12
2.559360628238107E-4      3.777493325735155E-12
2.563638680391135E-4      3.7551558351932146E-12
2.5679167325441633E-4     3.73246184895361E-12
2.5721947846971913E-4     3.709411367016342E-12
2.57647283685022E-4       3.686004389381409E-12
2.580750889003248E-4      3.662240916048813E-12
2.5850289411562765E-4     3.638124857894347E-12
2.589306993309304E-4      3.6136620685962154E-12
2.593585045462332E-4      3.5888525481544185E-12
2.59786309761536E-4       3.5636962965689555E-12
2.602141149768388E-4      3.538193313839828E-12
2.606419201921416E-4      3.512343599967034E-12
2.610697254074444E-4      3.486147154950575E-12
2.6149753062274726E-4     3.4596089536228215E-12
2.6192533583805006E-4     3.432735883128581E-12
2.6235314105335286E-4     3.4055279434678532E-12
2.6278094626865567E-4     3.377985134640639E-12
2.632087514839585E-4      3.3501074566469385E-12
2.636365566992613E-4      3.32189490948675E-12
2.640643619145641E-4      3.2933474931600755E-12
2.644921671298669E-4      3.264471235589204E-12
2.6491997234516973E-4     3.23527403496874E-12
2.6534777756047253E-4     3.205755891298684E-12
2.6577558277577533E-4     3.1759168045790354E-12
2.6620338799107813E-4     3.1457567748097948E-12
2.6663119320638094E-4     3.115275801990961E-12
2.6705899842168374E-4     3.0844738861225358E-12
2.6748680363698654E-4     3.053358091017523E-12
2.6791460885228934E-4     3.0219372972692268E-12
2.6834241406759214E-4     2.990211504877647E-12
2.6877021928289495E-4     2.9581807138427838E-12
2.6919802449819775E-4     2.9258449241646385E-12
2.6962582971350055E-4     2.893204135843209E-12
2.7005363492880335E-4     2.8602583488784966E-12
2.7048144014410615E-4     2.8270156394635645E-12
2.7090924535940896E-4     2.793485835806791E-12
2.7133705057471176E-4     2.7596689379081756E-12
2.7176485579001456E-4     2.725564945767718E-12
2.721926610053174E-4      2.69117385938542E-12
2.726204662206202E-4      2.6564956787612793E-12
2.73048271435923E-4       2.621530403895297E-12
2.734760766512259E-4      2.5862870936167238E-12
2.739038818665286E-4      2.5507764829441818E-12
2.743316870818314E-4      2.5149985718776703E-12
2.747594922971342E-4      2.478953360417191E-12
2.751872975124371E-4      2.442640848562744E-12
2.756151027277399E-4      2.406061036314327E-12
2.760429079430427E-4      2.3692139236719417E-12
2.7647071315834554E-4     2.3321095162277976E-12
2.768985183736483E-4      2.2947594090793564E-12
2.773263235889511E-4      2.257163602226616E-12
2.777541288042539E-4      2.219322095669579E-12
2.7818193401955675E-4     2.181234889408244E-12
2.7860973923485955E-4     2.14290198344261E-12
2.7903754445016235E-4     2.104323377772679E-12
2.7946534966546516E-4     2.0655099827583763E-12
2.7989315488076796E-4     2.0264742011991485E-12
2.8032096009607076E-4     1.9872160330949965E-12
2.807487653113736E-4      1.94773547844592E-12
2.811765705266764E-4      1.9080325372519195E-12
2.816043757419792E-4      1.868107209512994E-12
2.82032180957282E-4       1.8279594952291445E-12
2.824599861725848E-4      1.787601161229476E-12
2.828877913878876E-4      1.7470453614172542E-12
2.8331559660319043E-4     1.7062920957924792E-12
2.8374340181849323E-4     1.6653413643551505E-12
2.8417120703379603E-4     1.624193167105269E-12
2.8459901224909883E-4     1.5828475040428336E-12
2.8502681746440164E-4     1.541304375167845E-12
2.8545462267970444E-4     1.4995763515508739E-12
2.858824278950073E-4      1.457677276348076E-12
2.863102331103101E-4      1.4156071495594504E-12
2.867380383256129E-4      1.3733659711849985E-12
2.8716584354091575E-4     1.3309537412247202E-12
2.8759364875621856E-4     1.2883704596786141E-12
2.8802145397152136E-4     1.2456161265466812E-12
2.8844925918682416E-4     1.20270406119238E-12
2.8887706440212696E-4     1.1596487252784015E-12
2.8930486961742976E-4     1.1164501188047464E-12
2.8973267483273257E-4     1.0731082417714145E-12
2.901604800480354E-4      1.029623094178406E-12
2.9058828526333817E-4     9.859946760257203E-13
2.91016090478641E-4       9.422229873133578E-13
2.914438956939438E-4      8.983220384264859E-13
2.9187170090924663E-4     8.543068085394627E-13
2.9229950612454943E-4     8.101772976522879E-13
2.9272731133985223E-4     7.659335057649617E-13
2.931551165551551E-4      7.215754328774842E-13
2.9358292177045784E-4     6.77103078989855E-13
2.940107269857607E-4      6.325164441020745E-13
2.9443853220106355E-4     5.87830105049338E-13
2.948663374163663E-4      5.430595207789554E-13
2.952941426316691E-4      4.982046912909264E-13
2.957219478469719E-4      4.5326561658525096E-13
2.9614975306227476E-4     4.0824229666192935E-13
2.9657755827757756E-4     3.631347315209612E-13
2.9700536349288036E-4     3.1794292116234687E-13
2.974331687081832E-4      2.726820382962767E-13
2.9786097392348596E-4     2.2736797728259446E-13
2.982887791387887E-4      1.8200073812129996E-13
2.9871658435409157E-4     1.3658032081239322E-13
2.9914438956939437E-4     9.11067253558744E-14
2.9957219478469717E-4     4.557995175174327E-14
3.0E-4                    0
