% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:50
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.4680851063829776E-4     1.4469459162161442E-13
2.4723404255319137E-4     1.4311464418316048E-13
2.47659574468085E-4       1.415315823811964E-13
2.480851063829786E-4      1.3994540621572216E-13
2.4851063829787226E-4     1.3835611568673775E-13
2.4893617021276587E-4     1.3676371079424315E-13
2.493617021276595E-4      1.3516819153823838E-13
2.497872340425531E-4      1.3357024429426421E-13
2.502127659574467E-4      1.3197071562753594E-13
2.5063829787234026E-4     1.3036960553805362E-13
2.510638297872339E-4      1.287669140258172E-13
2.5148936170212754E-4     1.2716264109082673E-13
2.5191489361702115E-4     1.2555678673308214E-13
2.5234042553191476E-4     1.2394935095258347E-13
2.5276595744680837E-4     1.2234105719602392E-13
2.53191489361702E-4       1.2073278390427322E-13
2.536170212765956E-4      1.1912453107733131E-13
2.540425531914892E-4      1.1751629871519825E-13
2.5446808510638287E-4     1.1590808681787403E-13
2.548936170212765E-4      1.1429989538535858E-13
2.553191489361701E-4      1.1269172441765201E-13
2.557446808510637E-4      1.1108433305465415E-13
2.561702127659573E-4      1.0947862981071717E-13
2.565957446808509E-4      1.0787461468584104E-13
2.570212765957446E-4      1.062722876800258E-13
2.574468085106382E-4      1.0467164879327146E-13
2.578723404255318E-4      1.0307269802557797E-13
2.582978723404254E-4      1.0147543537694534E-13
2.587234042553191E-4      9.988065418302504E-14
2.591489361702127E-4      9.828929118035887E-14
2.595744680851063E-4      9.670134636894678E-14
2.599999999999999E-4      9.511681974878883E-14
2.6042553191489353E-4     9.353571131988502E-14
2.6085106382978715E-4     9.195802108223528E-14
2.6127659574468076E-4     9.038374903583968E-14
2.6170212765957437E-4     8.881372111111052E-14
2.62127659574468E-4       8.724890038873981E-14
2.625531914893616E-4      8.568928686872754E-14
2.629787234042552E-4      8.413488055107375E-14
2.634042553191488E-4      8.258568143577842E-14
2.638297872340424E-4      8.10416895228415E-14
2.6425531914893604E-4     7.950290481226306E-14
2.6468085106382965E-4     7.797018414256631E-14
2.6510638297872326E-4     7.644451505740315E-14
2.6553191489361687E-4     7.492589755677354E-14
2.659574468085105E-4      7.341433164067751E-14
2.663829787234041E-4      7.190981730911506E-14
2.668085106382977E-4      7.041235456208618E-14
2.672340425531913E-4      6.892194339959087E-14
2.67659574468085E-4       6.743946981504522E-14
2.680851063829786E-4      6.596594395592891E-14
2.685106382978722E-4      6.450136582224194E-14
2.6893617021276587E-4     6.30457354139843E-14
2.693617021276595E-4      6.159905273115605E-14
2.6978723404255314E-4     6.016131777375709E-14
2.7021276595744675E-4     5.873253054178749E-14
2.7063829787234037E-4     5.731360438438435E-14
2.71063829787234E-4       5.590557024206596E-14
2.714893617021276E-4      5.4508428114832303E-14
2.719148936170212E-4      5.312217800268342E-14
2.723404255319148E-4      5.174681990561929E-14
2.727659574468084E-4      5.038235382363989E-14
2.7319148936170203E-4     4.902877975674526E-14
2.736170212765957E-4      4.768703658701317E-14
2.7404255319148926E-4     4.6358174312579714E-14
2.7446808510638287E-4     4.5042192933444884E-14
2.7489361702127653E-4     4.3739092449608683E-14
2.7531914893617014E-4     4.244887286107112E-14
2.7574468085106375E-4     4.117153416783217E-14
2.7617021276595737E-4     3.9907076369891855E-14
2.76595744680851E-4       3.865646205986535E-14
2.770212765957446E-4      3.7420758661122573E-14
2.774468085106382E-4      3.6199966173663525E-14
2.778723404255318E-4      3.4994084597488205E-14
2.782978723404254E-4      3.380311393259661E-14
2.7872340425531903E-4     3.262705417898875E-14
2.7914893617021264E-4     3.1465905336664613E-14
2.795744680851063E-4      3.032065191425174E-14
2.799999999999999E-4      2.919237725616365E-14
2.804255319148935E-4      2.8081081362400308E-14
2.808510638297872E-4      2.6986764232961747E-14
2.812765957446808E-4      2.5909425867847963E-14
2.817021276595744E-4      2.484906626705894E-14
2.8212765957446803E-4     2.3805685430594688E-14
2.8255319148936164E-4     2.278028806155305E-14
2.8297872340425525E-4     2.1773972054269982E-14
2.8340425531914887E-4     2.0786737408745488E-14
2.838297872340425E-4      1.9818584124979562E-14
2.842553191489361E-4      1.886951220297222E-14
2.846808510638297E-4      1.793952164272344E-14
2.851063829787233E-4      1.7028612444233237E-14
2.855319148936169E-4      1.613780799178085E-14
2.8595744680851053E-4     1.5268219378340605E-14
2.8638297872340414E-4     1.441984660391251E-14
2.8680851063829775E-4     1.3592689668496558E-14
2.8723404255319137E-4     1.2786748572092761E-14
2.87659574468085E-4       1.2002023314701102E-14
2.880851063829786E-4      1.1238513896321596E-14
2.885106382978722E-4      1.0497261752211097E-14
2.8893617021276587E-4     9.779389027488234E-15
2.893617021276595E-4      9.084895722153E-15
2.897872340425531E-4      8.413781836205396E-15
2.9021276595744675E-4     7.766047369645427E-15
2.9063829787234036E-4     7.141692322473088E-15
2.91063829787234E-4       6.540716694688382E-15
2.914893617021276E-4      5.9641836921452425E-15
2.919148936170212E-4      5.4132194776605945E-15
2.923404255319148E-4      4.887824051234435E-15
2.927659574468084E-4      4.387997412866763E-15
2.931914893617021E-4      3.9137395625575845E-15
2.9361702127659564E-4     3.4650505003068926E-15
2.940425531914893E-4      3.0419302261146917E-15
2.944680851063829E-4      2.645532669663279E-15
2.9489361702127653E-4     2.2768629994936597E-15
2.9531914893617014E-4     1.935921215605834E-15
2.957446808510638E-4      1.6227073179998008E-15
2.961702127659574E-4      1.3372213066755619E-15
2.9659574468085103E-4     1.0794631816331154E-15
2.9702127659574464E-4     8.494329428724628E-16
2.9744680851063825E-4     6.549263599999025E-16
2.9787234042553186E-4     4.848061169956975E-16
2.982978723404255E-4      3.390722138598476E-16
2.987234042553191E-4      2.1772465059235284E-16
2.9914893617021275E-4     1.207634271932135E-16
2.9957446808510636E-4     4.818854366242906E-17
3.0E-4                    0
