% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(p)
2.29637526652452E-4       -0.031203351984598636
2.3006396588486137E-4     -0.03101603686305013
2.3049040511727075E-4     -0.030828604715547193
2.3091684434968014E-4     -0.030641055542089787
2.3134328358208952E-4     -0.030453389342677946
2.3176972281449892E-4     -0.030265389254577724
2.3219616204690828E-4     -0.030077392170158836
2.3262260127931766E-4     -0.029889398089421267
2.3304904051172707E-4     -0.029701407012365025
2.3347547974413645E-4     -0.02951341893899012
2.3390191897654586E-4     -0.02932543386929653
2.3432835820895524E-4     -0.029137451803284274
2.3475479744136462E-4     -0.028949335381599273
2.3518123667377397E-4     -0.028761357557135308
2.3560767590618333E-4     -0.028573518329892383
