% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:50
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
2.5251362110138826E-4     2.30475368744878E-11
2.5294142631669106E-4     2.2813895340120502E-11
2.533692315319938E-4      2.2580589754156806E-11
2.5379703674729666E-4     2.2347620116596718E-11
2.5422484196259946E-4     2.2114986427440254E-11
2.5465264717790227E-4     2.188268868668738E-11
2.5508045239320507E-4     2.165072689433812E-11
2.5550825760850787E-4     2.1419113704348496E-11
2.559360628238107E-4      2.118786232518882E-11
2.563638680391135E-4      2.0956972756859105E-11
2.5679167325441633E-4     2.072644499935934E-11
2.5721947846971913E-4     2.0496279052689535E-11
2.57647283685022E-4       2.0266474916849678E-11
2.580750889003248E-4      2.0037032591839778E-11
2.5850289411562765E-4     1.9807965078807922E-11
2.589306993309304E-4      1.9579285882589693E-11
2.593585045462332E-4      1.9350995003185084E-11
2.59786309761536E-4       1.9123092440594095E-11
2.602141149768388E-4      1.8895578194816738E-11
2.606419201921416E-4      1.8668452265852993E-11
2.610697254074444E-4      1.8441714653702876E-11
2.6149753062274726E-4     1.8215378680710517E-11
2.6192533583805006E-4     1.7989458118680528E-11
2.6235314105335286E-4     1.7763952967612912E-11
2.6278094626865567E-4     1.7538863227507666E-11
2.632087514839585E-4      1.7314188898364797E-11
2.636365566992613E-4      1.7089929980184295E-11
2.640643619145641E-4      1.686608647296617E-11
2.644921671298669E-4      1.6642671992317755E-11
2.6491997234516973E-4     1.641970054578216E-11
2.6534777756047253E-4     1.6197172133359376E-11
2.6577558277577533E-4     1.597508675504941E-11
2.6620338799107813E-4     1.5753444410852262E-11
2.6663119320638094E-4     1.5532245100767925E-11
2.6705899842168374E-4     1.5311488824796403E-11
2.6748680363698654E-4     1.5091189461990034E-11
2.6791460885228934E-4     1.4871361222619128E-11
2.6834241406759214E-4     1.4652004106683677E-11
2.6877021928289495E-4     1.4433118114183686E-11
2.6919802449819775E-4     1.4214703245119164E-11
2.6962582971350055E-4     1.3996759499490092E-11
2.7005363492880335E-4     1.3779286877296484E-11
2.7048144014410615E-4     1.3562299489373698E-11
2.7090924535940896E-4     1.3345811714012466E-11
2.7133705057471176E-4     1.3129823551212782E-11
2.7176485579001456E-4     1.291433500097465E-11
2.721926610053174E-4      1.2699346063298076E-11
2.726204662206202E-4      1.2484856738183046E-11
2.73048271435923E-4       1.227086702562957E-11
2.734760766512259E-4      1.2057391234785382E-11
2.739038818665286E-4      1.1844443875754676E-11
2.743316870818314E-4      1.1632024948537451E-11
2.747594922971342E-4      1.1420134453133705E-11
2.751872975124371E-4      1.1208772389543447E-11
2.756151027277399E-4      1.0997938757766662E-11
2.760429079430427E-4      1.0787633557803363E-11
2.7647071315834554E-4     1.0577871261959031E-11
2.768985183736483E-4      1.0368666474765057E-11
2.773263235889511E-4      1.0160019196221436E-11
2.777541288042539E-4      9.95192942632817E-12
2.7818193401955675E-4     9.744397165085262E-12
2.7860973923485955E-4     9.537422412492707E-12
2.7903754445016235E-4     9.331005168550508E-12
2.7946534966546516E-4     9.12516003233092E-12
2.7989315488076796E-4     8.91990166413323E-12
2.8032096009607076E-4     8.715230063957438E-12
2.807487653113736E-4      8.51114523180354E-12
2.811765705266764E-4      8.307647167671541E-12
2.816043757419792E-4      8.104735871561435E-12
2.82032180957282E-4       7.902411343473228E-12
2.824599861725848E-4      7.700688272408279E-12
2.828877913878876E-4      7.49958133229122E-12
2.8331559660319043E-4     7.299090523122046E-12
2.8374340181849323E-4     7.099215844900756E-12
2.8417120703379603E-4     6.899957297627355E-12
2.8459901224909883E-4     6.7013148813018366E-12
2.8502681746440164E-4     6.503288595924207E-12
2.8545462267970444E-4     6.305893183589821E-12
2.858824278950073E-4      6.109143278163287E-12
2.863102331103101E-4      5.913038879644601E-12
2.867380383256129E-4      5.717579988033765E-12
2.8716584354091575E-4     5.522766603330781E-12
2.8759364875621856E-4     5.3285987255356445E-12
2.8802145397152136E-4     5.135076354648358E-12
2.8844925918682416E-4     4.942214234348782E-12
2.8887706440212696E-4     4.750026908881704E-12
2.8930486961742976E-4     4.558514378247126E-12
2.8973267483273257E-4     4.367676642445046E-12
2.901604800480354E-4      4.177513701475467E-12
2.9058828526333817E-4     3.988025555338384E-12
2.91016090478641E-4       3.799212204033803E-12
2.914438956939438E-4      3.6110883216163684E-12
2.9187170090924663E-4     3.4236683642176853E-12
2.9229950612454943E-4     3.2369523318377544E-12
2.9272731133985223E-4     3.0509402244765745E-12
2.931551165551551E-4      2.8656320421341475E-12
2.9358292177045784E-4     2.6810277848104706E-12
2.940107269857607E-4      2.4971274525055467E-12
2.9443853220106355E-4     2.3139455748882718E-12
2.948663374163663E-4      2.1314967056628903E-12
2.952941426316691E-4      1.9497808448294025E-12
2.957219478469719E-4      1.7687979923878086E-12
2.9614975306227476E-4     1.5885481483381088E-12
2.9657755827757756E-4     1.4090313126803024E-12
2.9700536349288036E-4     1.2302474854143898E-12
2.974331687081832E-4      1.0522113994465007E-12
2.9786097392348596E-4     8.749374618767463E-13
2.982887791387887E-4      6.984256727051271E-13
2.9871658435409157E-4     5.226760319316429E-13
2.9914438956939437E-4     3.4768853955629373E-13
2.9957219478469717E-4     1.7346319557907928E-13
3.0E-4                    0
