% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:39
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
1.9846007648610233E-4     8.645330835485416E-13
1.9863014536289708E-4     8.498794026544301E-13
1.9880021423969186E-4     8.35269764985629E-13
1.989702831164866E-4      8.207041705421379E-13
1.9914035199328139E-4     8.061827205385325E-13
1.9931042087007614E-4     7.917054993102784E-13
1.9948048974687091E-4     7.772725068573759E-13
1.9965055862366566E-4     7.628837431798248E-13
1.9982062750046041E-4     7.485392082776254E-13
1.999906963772552E-4      7.342389021507773E-13
2.0016076525404997E-4     7.199829217512441E-13
2.0033083413084472E-4     7.05771347500827E-13
2.0050090300763947E-4     6.916041793995259E-13
2.0067097188443422E-4     6.774814174473409E-13
2.00841040761229E-4       6.634030616442721E-13
2.0101110963802375E-4     6.493691119903193E-13
2.0118117851481853E-4     6.353796613751369E-13
2.013512473916133E-4      6.214347862238533E-13
2.0152131626840805E-4     6.075344865364684E-13
2.0169138514520283E-4     5.936787623129823E-13
2.0186145402199758E-4     5.79867613553395E-13
2.0203152289879236E-4     5.661010402577066E-13
2.0220159177558714E-4     5.523791312275754E-13
2.0237166065238189E-4     5.387019589461489E-13
2.0254172952917664E-4     5.25069523413427E-13
2.0271179840597139E-4     5.114818246294101E-13
2.028818672827662E-4      4.979388625940978E-13
2.0305193615956094E-4     4.844406373074903E-13
2.0322200503635572E-4     4.709872334679098E-13
2.033920739131505E-4      4.575787196632757E-13
2.0356214278994525E-4     4.44215095893588E-13
2.0373221166674E-4        4.308963621588468E-13
2.039022805435348E-4      4.1762251845905197E-13
2.0407234942032955E-4     4.043935647942036E-13
2.042424182971243E-4      3.912095817752469E-13
2.0441248717391905E-4     3.780706341242108E-13
2.045825560507138E-4      3.649767218410953E-13
2.0475262492750855E-4     3.5192784492590046E-13
2.049226938043033E-4      3.389240033786263E-13
2.0509276268109805E-4     3.2596519719927285E-13
2.0526283155789283E-4     3.1305150294224117E-13
2.054329004346876E-4      3.0018298147917633E-13
2.0560296931148236E-4     2.8735963281007853E-13
2.057730381882771E-4      2.7458145693494766E-13
2.0594310706507186E-4     2.6184845385378374E-13
2.0611317594186664E-4     2.4916062356658675E-13
2.0628324481866141E-4     2.365180386109318E-13
2.064533136954562E-4      2.2392075601337374E-13
2.0662338257225094E-4     2.113687757739125E-13
2.0679345144904572E-4     1.988620978925482E-13
2.0696352032584047E-4     1.864007223692808E-13
2.0713358920263525E-4     1.739846492041103E-13
2.0730365807943002E-4     1.616139469612081E-13
2.0747372695622477E-4     1.492886688215773E-13
2.0764379583301952E-4     1.3700881478521797E-13
2.0781386470981427E-4     1.2477438485213002E-13
2.0798393358660902E-4     1.1258537902231351E-13
2.0815400246340378E-4     1.0044179729576844E-13
2.0832407134019855E-4     8.83437043078008E-14
2.0849414021699333E-4     7.629114939034271E-14
2.0866420909378808E-4     6.42841325433942E-14
2.0883427797058283E-4     5.232265376695525E-14
2.0900434684737764E-4     4.040671306102587E-14
2.0917441572417239E-4     2.853631042560605E-14
2.0934448460096714E-4     1.671150660302957E-14
2.0951455347776189E-4     4.932347079626466E-15
2.0968462235455664E-4     -6.801168144603248E-15
2.098546912313514E-4      -1.8489039069659578E-14
2.1002476010814614E-4     -3.013126569554253E-14
2.101948289849409E-4      -4.172784802225208E-14
2.1036489786173566E-4     -5.327872918767817E-14
2.1053496673853044E-4     -6.478386752905481E-14
2.107050356153252E-4      -7.624326304638195E-14
2.1087510449211997E-4     -8.765691573965965E-14
2.1104517336891475E-4     -9.902482560888788E-14
2.1121524224570952E-4     -1.1034699265406662E-13
2.113853111225043E-4      -1.216233639000229E-13
2.1155537999929905E-4     -1.3285390146885455E-13
2.117254488760938E-4      -1.4403860536056154E-13
2.1189551775288855E-4     -1.551774755751439E-13
2.1206558662968333E-4     -1.6627051211260162E-13
2.1223565550647808E-4     -1.7731771497293468E-13
2.1240572438327286E-4     -1.8831903506932003E-13
2.1257579326006764E-4     -1.9927443827175126E-13
2.1274586213686239E-4     -2.1018392458022847E-13
2.1291593101365716E-4     -2.210474939947516E-13
2.130859998904519E-4      -2.3186514651532075E-13
2.132560687672467E-4      -2.4263688214193575E-13
2.1342613764404144E-4     -2.5336265565563177E-13
2.135962065208362E-4      -2.640424366540986E-13
2.1376627539763094E-4     -2.746762251373364E-13
2.1393634427442566E-4     -2.8526402110534503E-13
2.1410641315122044E-4     -2.9580582455812464E-13
2.142764820280152E-4      -3.063016354956751E-13
2.1444655090480997E-4     -3.1675141253065627E-13
2.1461661978160472E-4     -3.271551289772648E-13
2.147866886583995E-4      -3.375127848355008E-13
2.1495675753519428E-4     -3.4782438010536417E-13
2.1512682641198903E-4     -3.58089914786855E-13
2.152968952887838E-4      -3.683093888799732E-13
2.1546696416557855E-4     -3.784827647898213E-13
2.1563703304237333E-4     -3.886100195361526E-13
2.1580710191916808E-4     -3.9869115311896704E-13
2.1597717079596286E-4     -4.0872616553826476E-13
2.1614723967275764E-4     -4.1871505679404577E-13
2.1631730854955239E-4     -4.2865782688631003E-13
2.1648737742634714E-4     -4.385544419858825E-13
2.1665744630314191E-4     -4.484048827998679E-13
2.1682751517993666E-4     -4.58209149328266E-13
2.1699758405673141E-4     -4.679672415710769E-13
2.171676529335262E-4      -4.776791595283007E-13
2.1733772181032094E-4     -4.873449031999373E-13
2.1750779068711572E-4     -4.969644425115931E-13
2.1767785956391047E-4     -5.065377618309022E-13
2.1784792844070525E-4     -5.160648611578646E-13
2.180179973175E-4         -5.255457404924803E-13
2.1818806619429475E-4     -5.349803998347493E-13
2.1835813507108953E-4     -5.443688391846717E-13
2.185282039478843E-4      -5.53711032210929E-13
2.1869827282467905E-4     -5.630069669163224E-13
2.188683417014738E-4      -5.722566433008522E-13
2.1903841057826855E-4     -5.814600613645182E-13
2.1920847945506336E-4     -5.906172211073204E-13
2.193785483318581E-4      -5.997281225292589E-13
2.1954861720865289E-4     -6.087927430204696E-13
2.1971868608544764E-4     -6.178110741968097E-13
2.1988875496224239E-4     -6.267831160582795E-13
2.2005882383903716E-4     -6.357088686048789E-13
2.202288927158319E-4      -6.445883318366079E-13
2.2039896159262666E-4     -6.534215057534665E-13
2.2056903046942141E-4     -6.622083714361166E-13
2.2073909934621622E-4     -6.709489240966822E-13
2.2090916822301097E-4     -6.796431637351632E-13
2.2107923709980572E-4     -6.882910903515598E-13
2.212493059766005E-4      -6.968927039458718E-13
2.2141937485339525E-4     -7.054480045180992E-13
2.2158944373019002E-4     -7.139569768057225E-13
2.217595126069848E-4      -7.224196196043915E-13
2.2192958148377953E-4     -7.308359329141062E-13
2.2209965036057433E-4     -7.392059167348665E-13
2.2226971923736905E-4     -7.475295710666727E-13
2.2243978811416383E-4     -7.558068959095245E-13
2.2260985699095858E-4     -7.640378796260076E-13
2.2277992586775339E-4     -7.722225245831586E-13
2.2294999474454814E-4     -7.803608307809774E-13
2.2312006362134289E-4     -7.884527982194642E-13
2.2329013249813766E-4     -7.96498426898619E-13
2.2346020137493241E-4     -8.044977168184417E-13
2.236302702517272E-4      -8.12450659936868E-13
2.2380033912852194E-4     -8.203572621790279E-13
2.239704080053167E-4      -8.282175235449212E-13
2.2414047688211144E-4     -8.360314440345483E-13
2.243105457589062E-4      -8.43799023647909E-13
2.2448061463570097E-4     -8.515202623850034E-13
2.2465068351249572E-4     -8.591951557725833E-13
2.248207523892905E-4      -8.66823713276341E-13
2.2499082126608525E-4     -8.744059348962765E-13
2.2516089014288E-4        -8.819418206323901E-13
2.2533095901967475E-4     -8.894313704846813E-13
2.2550102789646953E-4     -8.968745844531507E-13
2.256710967732643E-4      -9.042714616121485E-13
2.2584116565005905E-4     -9.116220149449371E-13
2.260112345268538E-4      -9.189262444515165E-13
2.2618130340364855E-4     -9.261841501318866E-13
2.2635137228044333E-4     -9.333957319860476E-13
2.2652144115723808E-4     -9.405609900139993E-13
2.2669151003403286E-4     -9.476799268214592E-13
2.2686157891082766E-4     -9.547525588825308E-13
2.2703164778762241E-4     -9.617788861972147E-13
2.2720171666441716E-4     -9.687589087655103E-13
2.2737178554121194E-4     -9.756926265874181E-13
2.2754185441800672E-4     -9.825800396629378E-13
2.2771192329480147E-4     -9.894211541129422E-13
2.2788199217159625E-4     -9.962159898749378E-13
2.28052061048391E-4       -1.002964546948925E-12
2.2822212992518575E-4     -1.0096668253349036E-12
2.2839219880198052E-4     -1.0163228250328736E-12
2.2856226767877528E-4     -1.0229325460428354E-12
2.2873233655557005E-4     -1.0294959979803058E-12
2.2890240543236483E-4     -1.0360132042196902E-12
2.2907247430915958E-4     -1.0424841647609885E-12
2.2924254318595433E-4     -1.048908879604201E-12
2.294126120627491E-4      -1.0552873487493277E-12
2.2958268093954389E-4     -1.061619572196368E-12
2.2975274981633864E-4     -1.0679055630324984E-12
2.299228186931334E-4      -1.0741453480431443E-12
2.3009288756992816E-4     -1.0803389272283052E-12
2.3026295644672291E-4     -1.0864863005879813E-12
2.304330253235177E-4      -1.0925874681221728E-12
2.3060309420031244E-4     -1.0986424298308794E-12
2.3077316307710722E-4     -1.104651202251555E-12
2.3094323195390197E-4     -1.1106138155547578E-12
2.3111330083069672E-4     -1.116530269740488E-12
2.312833697074915E-4      -1.1224005648087454E-12
2.3145343858428622E-4     -1.12822470075953E-12
2.31623507461081E-4       -1.1340026775928418E-12
2.3179357633787575E-4     -1.1397345152763477E-12
2.3196364521467055E-4     -1.1454202473404864E-12
2.3213371409146528E-4     -1.1510598737852579E-12
2.3230378296826005E-4     -1.1566533946106623E-12
2.324738518450548E-4      -1.1622008098167E-12
2.3264392072184955E-4     -1.1677021194033703E-12
2.3281398959864433E-4     -1.1731573467452154E-12
2.329840584754391E-4      -1.1785665287098153E-12
2.3315412735223386E-4     -1.1839296652971698E-12
2.333241962290286E-4      -1.1892467565072792E-12
2.3349426510582336E-4     -1.1945178023401438E-12
2.3366433398261814E-4     -1.1997428027957631E-12
2.338344028594129E-4      -1.204921784625392E-12
2.3400447173620766E-4     -1.210054788014589E-12
2.3417454061300241E-4     -1.2151418129633549E-12
2.3434460948979716E-4     -1.2201828594716893E-12
2.3451467836659192E-4     -1.2251779275395928E-12
2.346847472433867E-4      -1.2301270171670647E-12
2.3485481612018147E-4     -1.2350301584493183E-12
2.3502488499697622E-4     -1.2398873948711403E-12
2.3519495387377097E-4     -1.2446987264325312E-12
2.3536502275056572E-4     -1.2494641531334906E-12
2.3553509162736053E-4     -1.2541836749740184E-12
2.3570516050415528E-4     -1.2588572919541152E-12
2.3587522938095005E-4     -1.2634850374863338E-12
2.360452982577448E-4      -1.2680669583317552E-12
2.3621536713453958E-4     -1.2726030544903796E-12
2.3638543601133433E-4     -1.2770933259622072E-12
2.3655550488812908E-4     -1.281537772747238E-12
2.3672557376492386E-4     -1.2859363948454715E-12
2.3689564264171864E-4     -1.2902892289699939E-12
2.370657115185134E-4      -1.2945963251296178E-12
2.3723578039530814E-4     -1.2988576833243433E-12
2.374058492721029E-4      -1.3030733035541702E-12
2.375759181488977E-4      -1.3072431858190985E-12
2.3774598702569244E-4     -1.3113673301191286E-12
2.3791605590248722E-4     -1.315445776458552E-12
2.3808612477928197E-4     -1.319478578059615E-12
2.3825619365607675E-4     -1.3234657349223176E-12
2.384262625328715E-4      -1.3274072470466596E-12
2.3859633140966625E-4     -1.3313031144326412E-12
2.3876640028646102E-4     -1.3351533370802623E-12
2.389364691632558E-4      -1.3389579582767593E-12
2.3910653804005055E-4     -1.3427170344209531E-12
2.392766069168453E-4      -1.3464305655128433E-12
2.3944667579364005E-4     -1.3500985515524304E-12
2.3961674467043486E-4     -1.3537209925397144E-12
2.397868135472296E-4      -1.3572978884746951E-12
2.3995688242402439E-4     -1.360829285911655E-12
2.4012695130081914E-4     -1.3643152443937003E-12
2.402970201776139E-4      -1.3677557639208305E-12
2.4046708905440866E-4     -1.371150844493046E-12
2.4063715793120341E-4     -1.3745004861103468E-12
2.408072268079982E-4      -1.3778046887727326E-12
2.4097729568479294E-4     -1.3810635022799365E-12
2.4114736456158772E-4     -1.3842769892895056E-12
2.4131743343838247E-4     -1.38744514980144E-12
2.4148750231517722E-4     -1.3905679838157396E-12
2.4165757119197197E-4     -1.393645491332405E-12
2.4182764006876672E-4     -1.3966776723514353E-12
2.419977089455615E-4      -1.39966457986368E-12
2.4216777782235627E-4     -1.4026062796595438E-12
2.4233784669915103E-4     -1.405502771739027E-12
2.425079155759458E-4      -1.4083540561021296E-12
2.4267798445274055E-4     -1.4111601327488522E-12
2.4284805332953533E-4     -1.4139210016791939E-12
2.4301812220633008E-4     -1.4166367189288334E-12
2.4318819108312486E-4     -1.4193073534264695E-12
2.4335825995991958E-4     -1.421932905172102E-12
2.4352832883671433E-4     -1.424513374165731E-12
2.436983977135091E-4      -1.427048760407357E-12
2.4386846659030386E-4     -1.4295390638969795E-12
2.4403853546709864E-4     -1.4319843438738863E-12
2.442086043438934E-4      -1.434384672271536E-12
2.4437867322068814E-4     -1.4367400490899287E-12
2.445487420974829E-4      -1.4390504743290645E-12
2.447188109742777E-4      -1.4413159479889432E-12
2.4488887985107244E-4     -1.4435364700695652E-12
2.4505894872786725E-4     -1.445712103056468E-12
2.45229017604662E-4       -1.4478429218359484E-12
2.4539908648145675E-4     -1.4499289264080064E-12
2.455691553582515E-4      -1.4519701167726425E-12
2.4573922423504625E-4     -1.4539664929298564E-12
2.45909293111841E-4       -1.4559180548796483E-12
2.4607936198863575E-4     -1.4578248682580017E-12
2.4624943086543055E-4     -1.4596870109128647E-12
2.4641949974222525E-4     -1.4615044828442369E-12
2.4658956861902005E-4     -1.4632772840521184E-12
2.467596374958148E-4      -1.4650054145365096E-12
2.4692970637260955E-4     -1.4666888742974099E-12
2.4709977524940436E-4     -1.468327732059471E-12
2.472698441261991E-4      -1.4699220686061427E-12
2.4743991300299386E-4     -1.4714718839374255E-12
2.476099818797886E-4      -1.4729771780533194E-12
2.4778005075658336E-4     -1.4744379509538244E-12
2.4795011963337816E-4     -1.4758542026389408E-12
2.481201885101729E-4      -1.477226004997767E-12
2.482902573869677E-4      -1.478553441649213E-12
2.4846032626376247E-4     -1.4798365125932796E-12
2.486303951405572E-4      -1.481075217829966E-12
2.48800464017352E-4       -1.4822695573592729E-12
2.489705328941468E-4      -1.4834195311811997E-12
2.491406017709416E-4      -1.4845252143937107E-12
2.4931067064773633E-4     -1.4855866933885787E-12
2.494807395245311E-4      -1.486603968165804E-12
2.4965080840132583E-4     -1.4875770387253862E-12
2.498208772781206E-4      -1.488505905067326E-12
2.4999094615491533E-4     -1.4893905671916227E-12
2.501610150317101E-4      -1.4902311032900863E-12
2.503310839085049E-4      -1.4910276025894358E-12
2.5050115278529964E-4     -1.49178006508967E-12
2.506712216620944E-4      -1.49248849079079E-12
2.508412905388892E-4      -1.4931528796927955E-12
2.5101135941568394E-4     -1.4937732317956864E-12
2.511814282924787E-4      -1.4943496282145561E-12
2.5135149716927344E-4     -1.4948821610148091E-12
2.515215660460682E-4      -1.4953708301964451E-12
2.51691634922863E-4       -1.4958156357594647E-12
2.5186170379965775E-4     -1.4962165777038675E-12
2.520317726764525E-4      -1.4965736560296538E-12
2.5220184155324725E-4     -1.4968869548629853E-12
2.5237191043004205E-4     -1.4971565690345472E-12
2.525419793068368E-4      -1.4973824985443397E-12
2.5271204818363155E-4     -1.4975647433923624E-12
2.528821170604263E-4      -1.497703303578616E-12
2.5305218593722105E-4     -1.4977981791030999E-12
2.532222548140158E-4      -1.4978494570073497E-12
2.533923236908106E-4      -1.497857234953814E-12
2.5356239256760536E-4     -1.497821512942492E-12
2.5373246144440016E-4     -1.4977422909733844E-12
2.539025303211949E-4      -1.4976195690464907E-12
2.5407259919798966E-4     -1.4974533471618112E-12
2.542426680747844E-4      -1.4972437151760318E-12
2.5441273695157916E-4     -1.4969907736140196E-12
2.545828058283739E-4      -1.496694522475775E-12
2.5475287470516866E-4     -1.4963549617612976E-12
2.549229435819634E-4      -1.495972091470588E-12
2.5509301245875817E-4     -1.4955459116036457E-12
2.552630813355529E-4      -1.495076514828874E-12
2.554331502123477E-4      -1.4945640044906934E-12
2.5560321908914247E-4     -1.4940083805891038E-12
2.557732879659372E-4      -1.4934096431241056E-12
2.55943356842732E-4       -1.4927677920956984E-12
2.561134257195268E-4      -1.4920828275038826E-12
2.562834945963215E-4      -1.4913548448541307E-12
2.564535634731163E-4      -1.4905839502451417E-12
2.56623632349911E-4       -1.489770143676916E-12
2.5679370122670583E-4     -1.488913425149453E-12
2.569637701035006E-4      -1.4880137946627536E-12
2.5713383898029533E-4     -1.487071252216817E-12
2.573039078570901E-4      -1.48608589615108E-12
2.574739767338849E-4      -1.4850578352738836E-12
2.5764404561067964E-4     -1.483987069585228E-12
2.578141144874744E-4      -1.4828735990851132E-12
2.5798418336426914E-4     -1.4817174237735393E-12
2.581542522410639E-4      -1.4805185436505063E-12
2.5832432111785864E-4     -1.4792770598715165E-12
2.5849438999465344E-4     -1.4779930839128158E-12
2.586644588714482E-4      -1.4766666157744048E-12
2.58834527748243E-4       -1.475297655456283E-12
2.5900459662503775E-4     -1.4738862029584514E-12
2.591746655018325E-4      -1.4724322582809089E-12
2.5934473437862725E-4     -1.4709359253717772E-12
2.5951480325542205E-4     -1.4693973183424003E-12
2.5968487213221675E-4     -1.4678164371927788E-12
2.5985494100901155E-4     -1.4661932819229126E-12
2.600250098858063E-4      -1.4645278525328016E-12
2.6019507876260105E-4     -1.462820149022446E-12
2.603651476393958E-4      -1.4610702780985074E-12
2.605352165161906E-4      -1.4592783564846358E-12
2.6070528539298536E-4     -1.457444384180832E-12
2.608753542697801E-4      -1.4555683611870956E-12
2.6104542314657486E-4     -1.4536502875034272E-12
2.612154920233696E-4      -1.451690163129826E-12
2.6138556090016436E-4     -1.4496880974922448E-12
2.615556297769591E-4      -1.4476442099093892E-12
2.6172569865375386E-4     -1.445558500381259E-12
2.6189576753054867E-4     -1.4434309689078546E-12
2.620658364073434E-4      -1.441261615489176E-12
2.6223590528413817E-4     -1.4390504401252231E-12
2.624059741609329E-4      -1.4367975549224461E-12
2.625760430377277E-4      -1.4345030817787285E-12
2.6274611191452247E-4     -1.4321670206940708E-12
2.629161807913172E-4      -1.4297893716684725E-12
2.63086249668112E-4       -1.427370134701934E-12
2.632563185449068E-4      -1.424909309794455E-12
2.634263874217016E-4      -1.4224070116964426E-12
2.6359645629849633E-4     -1.4198633648675463E-12
2.637665251752911E-4      -1.417278369307766E-12
2.6393659405208583E-4     -1.4146520250171018E-12
2.641066629288806E-4      -1.4119843319955542E-12
2.6427673180567533E-4     -1.4092752902431225E-12
2.644468006824701E-4      -1.4065250171212838E-12
2.646168695592649E-4      -1.403733639630905E-12
2.647869384360596E-4      -1.4009011577719862E-12
2.649570073128544E-4      -1.3980275715445274E-12
2.6512707618964914E-4     -1.395112880948529E-12
2.652971450664439E-4      -1.3921570859839905E-12
2.654672139432387E-4      -1.3891603065903348E-12
2.6563728282003344E-4     -1.3861226722890707E-12
2.658073516968282E-4      -1.3830441830801972E-12
2.6597742057362294E-4     -1.379924838963715E-12
2.661474894504177E-4      -1.3767646399396242E-12
2.663175583272125E-4      -1.3735635860079244E-12
2.6648762720400725E-4     -1.3703217996502442E-12
2.6665769608080205E-4     -1.3670394128895345E-12
2.668277649575968E-4      -1.3637164257257958E-12
2.6699783383439155E-4     -1.3603528381590277E-12
2.671679027111863E-4      -1.356948650189231E-12
2.6733797158798105E-4     -1.3535038618164045E-12
2.675080404647758E-4      -1.3500185980312384E-12
2.676781093415706E-4      -1.3464929933365555E-12
2.6784817821836536E-4     -1.3429270477323558E-12
2.6801824709516016E-4     -1.3393207612186395E-12
2.681883159719549E-4      -1.3356741337954063E-12
2.6835838484874966E-4     -1.3319871654626565E-12
2.685284537255444E-4      -1.328259983691004E-12
2.6869852260233917E-4     -1.3244927254388045E-12
2.688685914791339E-4      -1.3206853907060578E-12
2.6903866035592867E-4     -1.3168379794927642E-12
2.692087292327234E-4      -1.3129504917989233E-12
2.6937879810951817E-4     -1.3090229276245355E-12
2.695488669863129E-4      -1.3050554168928356E-12
2.697189358631077E-4      -1.3010480989918834E-12
2.6988900473990247E-4     -1.2970009739216788E-12
2.700590736166972E-4      -1.2929140416822218E-12
2.70229142493492E-4       -1.2887873022735122E-12
2.703992113702868E-4      -1.2846207556955506E-12
2.705692802470816E-4      -1.2804145342990039E-12
2.7073934912387633E-4     -1.2761687798730758E-12
2.7090941800067114E-4     -1.2718834924177663E-12
2.710794868774659E-4      -1.2675586719330752E-12
2.712495557542607E-4      -1.263194318419003E-12
2.7141962463105544E-4     -1.2587904318755493E-12
2.715896935078502E-4      -1.2543471470556203E-12
2.7175976238464494E-4     -1.2498646081202593E-12
2.719298312614397E-4      -1.245342815069467E-12
2.7209990013823444E-4     -1.2407817679032426E-12
2.722699690150292E-4      -1.2361814666215865E-12
2.7244003789182394E-4     -1.2315419112244985E-12
2.7261010676861875E-4     -1.226863238839975E-12
2.727801756454135E-4      -1.222145595973023E-12
2.7295024452220825E-4     -1.2173889826236422E-12
2.73120313399003E-4       -1.212593398791833E-12
2.7329038227579775E-4     -1.2077588444775955E-12
2.734604511525925E-4      -1.2028853196809292E-12
2.7363052002938725E-4     -1.1979729638778485E-12
2.7380058890618205E-4     -1.193021925889175E-12
2.7397065778297675E-4     -1.1880322057149083E-12
2.7414072665977155E-4     -1.1830038033550487E-12
2.743107955365663E-4      -1.1779367188095964E-12
2.7448086441336105E-4     -1.172830952078551E-12
2.7465093329015586E-4     -1.1676866449614378E-12
2.748210021669506E-4      -1.1625039485644066E-12
2.7499107104374536E-4     -1.1572828628874581E-12
2.751611399205401E-4      -1.1520233879305918E-12
2.7533120879733486E-4     -1.146725523693808E-12
2.7550127767412966E-4     -1.1413892701771067E-12
2.756713465509244E-4      -1.1360147714832588E-12
2.758414154277192E-4      -1.1306021809696067E-12
2.7601148430451397E-4     -1.12515149863615E-12
2.761815531813087E-4      -1.1196627244828892E-12
2.7635162205810347E-4     -1.114135858509824E-12
2.765216909348982E-4      -1.1085709007169545E-12
2.7669175981169297E-4     -1.102967997494281E-12
2.768618286884878E-4      -1.0973273044124328E-12
2.770318975652825E-4      -1.0916488214714097E-12
2.7720196644207733E-4     -1.0859325486712117E-12
2.773720353188721E-4      -1.0801784860118388E-12
2.7754210419566683E-4     -1.074386633493291E-12
2.777121730724616E-4      -1.0685571397813044E-12
2.778822419492564E-4      -1.0626901626174187E-12
2.7805231082605114E-4     -1.0567857020016338E-12
2.782223797028459E-4      -1.05084375793395E-12
2.783924485796407E-4      -1.0448643304143674E-12
2.7856251745643544E-4     -1.0388474194428858E-12
2.787325863332302E-4      -1.0327931759546144E-12
2.7890265521002494E-4     -1.0267017598144005E-12
2.790727240868197E-4      -1.020573171022244E-12
2.7924279296361444E-4     -1.0144074095781449E-12
2.794128618404092E-4      -1.0082044754821036E-12
2.7958293071720394E-4     -1.0019643687341194E-12
2.7975299959399875E-4     -9.956872425371894E-13
2.799230684707935E-4      -9.89373258827172E-13
2.800931373475883E-4      -9.83022417604067E-13
2.8026320622438305E-4     -9.766347188678746E-13
2.8043327510117786E-4     -9.70210162618595E-13
2.806033439779726E-4      -9.63748748856228E-13
2.8077341285476736E-4     -9.572506330545835E-13
2.809434817315621E-4      -9.507159791640893E-13
2.8111355060835686E-4     -9.441447871847454E-13
2.812836194851516E-4      -9.37537057116552E-13
2.8145368836194636E-4     -9.30892788959509E-13
2.816237572387411E-4      -9.242119827136162E-13
2.817938261155359E-4      -9.174947961301366E-13
2.8196389499233066E-4     -9.107413951138046E-13
2.821339638691254E-4      -9.039517796646197E-13
2.8230403274592016E-4     -8.971259497825826E-13
2.824741016227149E-4      -8.902639054676928E-13
2.8264417049950967E-4     -8.833656467199506E-13
2.828142391913719E-4      -8.764313411251685E-13
2.8298430788323417E-4     -8.694611490110734E-13
2.831543765750964E-4      -8.624550703776653E-13
2.833244452669586E-4      -8.554131052249442E-13
2.8349451395882084E-4     -8.483352535529102E-13
2.8366458265068306E-4     -8.412215153615633E-13
2.8383338426156093E-4     -8.341254526485698E-13
2.8400218587243875E-4     -8.269943619582047E-13
2.841709874833166E-4      -8.198282432904681E-13
2.8433978909419444E-4     -8.126270966453602E-13
2.8450859070507225E-4     -8.053909220228808E-13
2.846773923159501E-4      -7.9811971942303E-13
2.8484226869974994E-4     -7.909839409749262E-13
2.850071450835497E-4      -7.838150543970034E-13
2.851720214673495E-4      -7.766130596892617E-13
2.853368978511493E-4      -7.693779568517011E-13
2.855017742349491E-4      -7.621097458843218E-13
2.856666506187489E-4      -7.548084267871234E-13
2.8582628449681633E-4     -7.477078682424738E-13
2.859859183748838E-4      -7.40576559176846E-13
2.861455522529512E-4      -7.334144995902397E-13
2.8630518613101863E-4     -7.262216894826553E-13
2.864648200090861E-4      -7.189981288540925E-13
2.8662445388715353E-4     -7.117438177045515E-13
2.8677901195100846E-4     -7.046910067041808E-13
2.869335700148634E-4      -6.976096316864049E-13
2.870881280787183E-4      -6.904996926512239E-13
2.872426861425732E-4      -6.833611895986377E-13
2.8739724420642814E-4     -6.761941225286465E-13
2.8755180227028307E-4     -6.689984914412501E-13
2.8770144591355165E-4     -6.620045667344858E-13
2.878510895568202E-4      -6.549841059174938E-13
2.8800073320008876E-4     -6.479371089902741E-13
2.8815037684335734E-4     -6.408635759528268E-13
2.8830002048662587E-4     -6.33763506805152E-13
2.8844966412989445E-4     -6.266369015472495E-13
2.885945496144342E-4      -6.19711729664136E-13
2.88739435098974E-4       -6.12761902586531E-13
2.888843205835137E-4      -6.057874203144347E-13
2.8902920606805346E-4     -5.987882828478471E-13
2.891740915525932E-4      -5.917644901867683E-13
2.8931897703713294E-4     -5.84716042331198E-13
2.894592556562055E-4      -5.778683252342938E-13
2.895995342752781E-4      -5.709976976383787E-13
2.897398128943506E-4      -5.641041595434527E-13
2.898800915134232E-4      -5.571877109495158E-13
2.900203701324957E-4      -5.502483518565684E-13
2.901606487515683E-4      -5.432860822646099E-13
2.9029646698782384E-4     -5.365234567223231E-13
2.904322852240794E-4      -5.297395391469326E-13
2.9056810346033497E-4     -5.229343295384387E-13
2.907039216965905E-4      -5.16107827896841E-13
2.9083973993284604E-4     -5.092600342221399E-13
2.909755581691016E-4      -5.023909485143351E-13
2.9110705784754005E-4     -4.957200778069626E-13
2.9123855752597843E-4     -4.890294165631238E-13
2.913700572044168E-4      -4.82318964782819E-13
2.915015568828552E-4      -4.755887224660481E-13
2.9163305656129364E-4     -4.68838689612811E-13
2.9176455623973203E-4     -4.620688662231079E-13
2.918918746758003E-4      -4.554955247139497E-13
2.9201919311186853E-4     -4.489037857826596E-13
2.921465115479368E-4      -4.4229364942923777E-13
2.9227382998400504E-4     -4.356651156536842E-13
2.9240114842007324E-4     -4.2901818445599896E-13
2.925284668561415E-4      -4.2235285583618194E-13
2.926517369991221E-4      -4.158820069326409E-13
2.927750071421027E-4      -4.093940532964194E-13
2.928982772850833E-4      -4.0288899492751764E-13
2.930215474280639E-4      -3.963668318259355E-13
2.9314481757104446E-4     -3.898275639916731E-13
2.932680877140251E-4      -3.8327119142473024E-13
2.933874382858653E-4      -3.769070594245199E-13
2.935067888577056E-4      -3.7052702233036705E-13
2.936261394295458E-4      -3.641310801422717E-13
2.93745490001386E-4       -3.5771923286023396E-13
2.938648405732263E-4      -3.512914804842537E-13
2.9398419114506653E-4     -3.44847823014331E-13
2.940997467747933E-4      -3.3859395929104666E-13
2.942153024045201E-4      -3.3232530389721725E-13
2.943308580342469E-4      -3.260418568328427E-13
2.9444641366397365E-4     -3.197436180979231E-13
