% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:08
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
1.6823027718550107E-4     -0.19606844367052478
1.6865671641791045E-4     -0.1964462801070097
1.6908315565031983E-4     -0.19681991440033134
1.695095948827292E-4      -0.19718955668988072
1.699360341151386E-4      -0.1975552069756578
1.7036247334754797E-4     -0.19791686525766253
1.7078891257995735E-4     -0.19827453153589508
1.7121535181236673E-4     -0.19862820581035523
1.7164179104477612E-4     -0.19897788808104316
1.720682302771855E-4      -0.199323607595528
1.7249466950959488E-4     -0.19966544627120372
1.7292110874200426E-4     -0.20000340410807022
1.7334754797441364E-4     -0.2003374811061275
1.7377398720682302E-4     -0.20066767726537568
1.742004264392324E-4      -0.2009939925858146
1.7462686567164178E-4     -0.20131642706744438
1.7505330490405116E-4     -0.2016353493181893
1.7547974413646055E-4     -0.20195064897845091
1.7590618336886993E-4     -0.20226232604822922
1.763326226012793E-4      -0.2025703805275242
1.767590618336887E-4      -0.20287481241633593
1.7718550106609807E-4     -0.20317562171466427
1.7761194029850745E-4     -0.20347280842250937
1.7803837953091683E-4     -0.20376622953833268
1.784648187633262E-4      -0.20405625494934035
1.788912579957356E-4      -0.20434288465553235
1.7931769722814497E-4     -0.20462611865690866
1.7974413646055436E-4     -0.20490595695346944
1.8017057569296374E-4     -0.20518239954521444
1.8059701492537312E-4     -0.20545544643214386
1.810234541577825E-4      -0.20572511374453303
1.8144989339019188E-4     -0.20599152420552894
1.8187633262260126E-4     -0.20625467781513154
1.8230277185501064E-4     -0.20651457457334085
1.8272921108742002E-4     -0.20677121448015695
1.831556503198294E-4      -0.20702459753557967
1.8358208955223879E-4     -0.20727472373960917
1.8400852878464817E-4     -0.2075216686074961
1.8443496801705755E-4     -0.20776557155085928
1.8486140724946693E-4     -0.20800643256969864
1.852878464818763E-4      -0.20824425166401422
1.857142857142857E-4      -0.2084790288338061
1.8614072494669507E-4     -0.20871076407907407
1.8656716417910445E-4     -0.2089394573998183
1.8699360341151383E-4     -0.20916514503284378
1.8742004264392321E-4     -0.20938793740718192
1.878464818763326E-4      -0.2096078345228327
1.8827292110874198E-4     -0.2098248363797961
1.8869936034115136E-4     -0.21003894297807224
1.8912579957356074E-4     -0.2102501543176609
1.8955223880597012E-4     -0.21045847039856225
1.899786780383795E-4      -0.2106640918000503
1.904051172707889E-4      -0.2108669882246284
1.9083155650319826E-4     -0.21106715967229653
1.9125799573560764E-4     -0.21126460614305473
1.9168443496801702E-4     -0.21145932763690303
1.9211087420042643E-4     -0.2116513241538413
1.9253731343283581E-4     -0.21184059569386968
1.929637526652452E-4      -0.21202719256776204
