% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:24
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.4115138592750533E-4     -2.392407295998132E-11
2.415778251599147E-4      -2.3611940218092633E-11
2.420042643923241E-4      -2.3301371959334124E-11
2.4243070362473348E-4     -2.2992368183705802E-11
2.4285714285714283E-4     -2.2684928891207643E-11
2.432835820895522E-4      -2.237905408183967E-11
2.4371002132196162E-4     -2.207477800855003E-11
2.44136460554371E-4       -2.1772136704593326E-11
2.445628997867804E-4      -2.147113016996956E-11
2.4498933901918976E-4     -2.1171758404678734E-11
2.4541577825159915E-4     -2.0874021408720852E-11
2.458422174840085E-4      -2.0577919182095904E-11
2.462686567164179E-4      -2.0283451724803898E-11
2.466950959488273E-4      -1.999065352455445E-11
2.4712153518123667E-4     -1.9699560832291117E-11
2.47547974413646E-4       -1.9410173648013906E-11
2.4797441364605543E-4     -1.912249197172282E-11
2.4840085287846476E-4     -1.8836515803417857E-11
2.4882729211087414E-4     -1.855224514309901E-11
2.492537313432835E-4      -1.8269679990766288E-11
2.496801705756929E-4      -1.7988855065574483E-11
2.501066098081023E-4      -1.7709806833809525E-11
2.5053304904051166E-4     -1.7432535295471414E-11
2.5095948827292104E-4     -1.7157040450560148E-11
2.513859275053304E-4      -1.688332229907573E-11
2.518123667377398E-4      -1.6611380841018158E-11
2.522388059701492E-4      -1.6341216076387434E-11
2.5266524520255857E-4     -1.6072862952689276E-11
2.5309168443496795E-4     -1.580635814946415E-11
2.5351812366737733E-4     -1.5541701666712054E-11
2.5394456289978677E-4     -1.5278893504432986E-11
2.543710021321961E-4      -1.5017933662626955E-11
2.5479744136460553E-4     -1.4758822141293953E-11
2.552238805970149E-4      -1.4501558940433984E-11
2.556503198294243E-4      -1.4246179233039712E-11
2.560767590618336E-4      -1.3992719910085711E-11
2.56503198294243E-4       -1.3741180971571978E-11
2.569296375266524E-4      -1.3491562417498514E-11
2.5735607675906176E-4     -1.3243864247865324E-11
2.5778251599147114E-4     -1.2998086462672398E-11
2.582089552238805E-4      -1.2754229061919745E-11
2.586353944562899E-4      -1.251232744146174E-11
2.590618336886993E-4      -1.2272418702162755E-11
2.5948827292110867E-4     -1.2034502844022792E-11
2.599147121535181E-4      -1.179857986704185E-11
2.6034115138592743E-4     -1.1564649771219931E-11
2.6076759061833686E-4     -1.1332712556557032E-11
2.6119402985074624E-4     -1.1102768223053156E-11
2.616204690831556E-4      -1.0874852387046235E-11
2.62046908315565E-4       -1.0649002358030618E-11
2.624733475479744E-4      -1.0425218136006307E-11
2.6289978678038377E-4     -1.0203499720973299E-11
2.6332622601279315E-4     -9.9838471129316E-12
2.6375266524520253E-4     -9.766260311881201E-12
2.641791044776119E-4      -9.550739317822111E-12
2.646055437100213E-4      -9.33731996545362E-12
2.650319829424307E-4      -9.126039771932956E-12
2.6545842217484E-4        -8.916898737260118E-12
2.6588486140724944E-4     -8.709896861435105E-12
2.6631130063965876E-4     -8.50503414445792E-12
2.6673773987206814E-4     -8.302310586328558E-12
2.671641791044775E-4      -8.101726187047025E-12
2.675906183368869E-4      -7.903316997815888E-12
2.680170575692963E-4      -7.707120742789821E-12
2.6844349680170567E-4     -7.513137421968822E-12
2.6886993603411505E-4     -7.32136703535289E-12
2.692963752665245E-4      -7.13180958294203E-12
2.6972281449893387E-4     -6.9444650647362345E-12
2.7014925373134325E-4     -6.7593334807355104E-12
2.7057569296375263E-4     -6.5764510970609915E-12
2.71002132196162E-4       -6.395855844508553E-12
2.7142857142857134E-4     -6.2175477230781914E-12
2.7185501066098077E-4     -6.041526732769911E-12
2.722814498933901E-4      -5.867792873583712E-12
2.727078891257995E-4      -5.696346145519589E-12
2.7313432835820886E-4     -5.527186548577548E-12
2.7356076759061824E-4     -5.360350562498019E-12
2.739872068230276E-4      -5.195876324675048E-12
2.74413646055437E-4       -5.0337638351086325E-12
2.748400852878464E-4      -4.874013093798776E-12
2.752665245202558E-4      -4.716624100745479E-12
2.756929637526652E-4      -4.5615968559487365E-12
2.761194029850746E-4      -4.408931359408552E-12
2.7654584221748396E-4     -4.258664303500221E-12
2.7697228144989334E-4     -4.110834032467244E-12
2.773987206823027E-4      -3.965440546309621E-12
2.778251599147121E-4      -3.822483845027351E-12
2.782515991471215E-4      -3.681963928620437E-12
2.7867803837953087E-4     -3.543880797088876E-12
2.7910447761194025E-4     -3.408234450432669E-12
2.7953091684434963E-4     -3.2750617931229608E-12
2.79957356076759E-4       -3.144401376646037E-12
2.803837953091684E-4      -3.016253201001898E-12
2.808102345415778E-4      -2.890617266190543E-12
2.812366737739872E-4      -2.767493572211974E-12
2.816631130063966E-4      -2.6468821190661877E-12
2.8208955223880597E-4     -2.528782906753187E-12
2.8251599147121535E-4     -2.41323305247053E-12
2.8294243070362473E-4     -2.3002713145470654E-12
2.8336886993603406E-4     -2.1898976929827935E-12
2.8379530916844344E-4     -2.0821121877777137E-12
2.842217484008528E-4      -1.9769147989318274E-12
2.846481876332622E-4      -1.8743055264451328E-12
2.850746268656716E-4      -1.7742843703176313E-12
2.8550106609808096E-4     -1.6768886664970387E-12
2.8592750533049034E-4     -1.5821573733856188E-12
2.863539445628997E-4      -1.4900904909833717E-12
2.867803837953091E-4      -1.4006880192902972E-12
2.872068230277185E-4      -1.3139499583063965E-12
2.8763326226012787E-4     -1.2298763080316676E-12
2.8805970149253725E-4     -1.148467068466112E-12
2.8848614072494663E-4     -1.0697598306855177E-12
2.88912579957356E-4       -9.937937076790592E-13
2.8933901918976534E-4     -9.205686994467366E-13
2.897654584221748E-4      -8.500848059885499E-13
2.9019189765458416E-4     -7.823420273044994E-13
2.9061833688699354E-4     -7.173403633945844E-13
2.910447761194029E-4      -6.550798142588056E-13
2.914712153518123E-4      -5.95598414990799E-13
2.918976545842217E-4      -5.389352235146095E-13
2.9232409381663106E-4     -4.850902398302365E-13
2.9275053304904044E-4     -4.3406346393768045E-13
2.931769722814498E-4      -3.8585489583694136E-13
2.936034115138592E-4      -3.4046453552801893E-13
2.940298507462686E-4      -2.978923830109134E-13
2.94456289978678E-4       -2.581814850094187E-13
2.9488272921108735E-4     -2.2136217278664959E-13
2.9530916844349673E-4     -1.87434446342606E-13
2.957356076759061E-4      -1.5639830567728794E-13
2.9616204690831554E-4     -1.2825375079069558E-13
2.965884861407249E-4      -1.0300078168282869E-13
2.970149253731343E-4      -8.063939835368742E-14
2.9744136460554374E-4     -6.184938399025938E-14
2.9786780383795307E-4     -4.548273639779842E-14
2.982942430703624E-4      -3.1539455576304557E-14
2.9872068230277183E-4     -2.001954152577777E-14
2.991471215351812E-4      -1.09229942462181E-14
2.995735607675906E-4      -4.249813737625497E-15
3.0E-4                    0
