% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:24
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.518123667377398E-4      1.5027630474905748E-12
2.522388059701492E-4      1.479005463917906E-12
2.5266524520255857E-4     1.4553892007043454E-12
2.5309168443496795E-4     1.4319184811192899E-12
2.5351812366737733E-4     1.4085933051627384E-12
2.5394456289978677E-4     1.3854136728346921E-12
2.543710021321961E-4      1.3623795841351511E-12
2.5479744136460553E-4     1.3394910390641143E-12
2.552238805970149E-4      1.3167480376215823E-12
2.556503198294243E-4      1.2941545167118553E-12
2.560767590618336E-4      1.2717147607378431E-12
2.56503198294243E-4       1.2494287696995453E-12
2.569296375266524E-4      1.2272965435969622E-12
2.5735607675906176E-4     1.2053180824300942E-12
2.5778251599147114E-4     1.18349338619894E-12
2.582089552238805E-4      1.1618224549035008E-12
2.586353944562899E-4      1.140309288169308E-12
2.590618336886993E-4      1.1189582309143336E-12
2.5948827292110867E-4     1.0977692831385768E-12
2.599147121535181E-4      1.0767424448420385E-12
2.6034115138592743E-4     1.055877716024718E-12
2.6076759061833686E-4     1.0351750966866154E-12
2.6119402985074624E-4     1.0146345868277309E-12
2.616204690831556E-4      9.942602481246386E-13
2.62046908315565E-4       9.74056485424809E-13
2.624733475479744E-4      9.540232987282424E-13
2.6289978678038377E-4     9.341606880349392E-13
2.6332622601279315E-4     9.14468653344899E-13
2.6375266524520253E-4     8.949471946581215E-13
2.641791044776119E-4      8.755963119746072E-13
2.646055437100213E-4      8.564201283764676E-13
2.650319829424307E-4      8.374231080901139E-13
2.6545842217484E-4        8.186052511155457E-13
2.6588486140724944E-4     7.999665574527635E-13
2.6631130063965876E-4     7.815070271017677E-13
2.6673773987206814E-4     7.632266600625569E-13
2.671641791044775E-4      7.451254563351324E-13
2.675906183368869E-4      7.272075997889471E-13
2.680170575692963E-4      7.094776135153207E-13
2.6844349680170567E-4     6.919354975142537E-13
2.6886993603411505E-4     6.745812517857459E-13
2.692963752665245E-4      6.574148763297973E-13
2.6972281449893387E-4     6.404363711464076E-13
2.7014925373134325E-4     6.236457362355774E-13
2.7057569296375263E-4     6.070472156653437E-13
2.71002132196162E-4       5.906453909162809E-13
2.7142857142857134E-4     5.744402619883895E-13
2.7185501066098077E-4     5.584318288816692E-13
2.722814498933901E-4      5.426200915961204E-13
2.727078891257995E-4      5.270050501317424E-13
2.7313432835820886E-4     5.115867044885358E-13
2.7356076759061824E-4     4.963693583762881E-13
2.739872068230276E-4      4.81357651228637E-13
2.74413646055437E-4       4.665515830455824E-13
2.748400852878464E-4      4.5195115382712444E-13
2.752665245202558E-4      4.3755636357326313E-13
2.756929637526652E-4      4.2336721228399837E-13
2.761194029850746E-4      4.093836999593303E-13
2.7654584221748396E-4     3.95610189430353E-13
2.7697228144989334E-4     3.82051377685324E-13
2.773987206823027E-4      3.687072647242432E-13
2.778251599147121E-4      3.5557785054711066E-13
2.782515991471215E-4      3.426631351539266E-13
2.7867803837953087E-4     3.299631185446906E-13
2.7910447761194025E-4     3.1747780071940295E-13
2.7953091684434963E-4     3.052116031628425E-13
2.79957356076759E-4       2.93169280039427E-13
2.803837953091684E-4      2.8135083134915654E-13
2.808102345415778E-4      2.6975625709203105E-13
2.812366737739872E-4      2.5838555726805065E-13
2.816631130063966E-4      2.472387318772152E-13
2.8208955223880597E-4     2.3631578091952477E-13
2.8251599147121535E-4     2.2562118420619016E-13
2.8294243070362473E-4     2.151597526074277E-13
2.8336886993603406E-4     2.049314861232373E-13
2.8379530916844344E-4     1.9493638475361904E-13
2.842217484008528E-4      1.8517444849857293E-13
2.846481876332622E-4      1.7564567735809885E-13
2.850746268656716E-4      1.663500713321969E-13
2.8550106609808096E-4     1.5729216888324155E-13
2.8592750533049034E-4     1.4847683635050027E-13
2.863539445628997E-4      1.3990407373397313E-13
2.867803837953091E-4      1.3157388103366014E-13
2.872068230277185E-4      1.234862582495613E-13
2.8763326226012787E-4     1.1564120538167656E-13
2.8805970149253725E-4     1.0803872243000595E-13
2.8848614072494663E-4     1.0068341050671737E-13
2.88912579957356E-4       9.358018548419014E-14
2.8933901918976534E-4     8.672904736242426E-14
2.897654584221748E-4      8.012999614141975E-14
2.9019189765458416E-4     7.378303182117664E-14
2.9061833688699354E-4     6.768815440169486E-14
2.910447761194029E-4      6.184536388297446E-14
2.914712153518123E-4      5.625934685613154E-14
2.918976545842217E-4      5.093504165814327E-14
2.9232409381663106E-4     4.587244828900965E-14
2.9275053304904044E-4     4.107156674873068E-14
2.931769722814498E-4      3.653239703730638E-14
2.936034115138592E-4      3.225493915473671E-14
2.940298507462686E-4      2.8239193101021706E-14
2.94456289978678E-4       2.449040785387618E-14
2.9488272921108735E-4     2.1012653525239036E-14
2.9530916844349673E-4     1.7805930115110264E-14
2.957356076759061E-4      1.4870237623489863E-14
2.9616204690831554E-4     1.2205576050377844E-14
2.965884861407249E-4      9.81194539577419E-15
2.970149253731343E-4      7.689345659678917E-15
2.9744136460554374E-4     5.903686989895616E-15
2.9786780383795307E-4     4.347088559579181E-15
2.982942430703624E-4      3.0195503687296127E-15
2.9872068230277183E-4     1.9210724173469095E-15
2.991471215351812E-4      1.0516547054310744E-15
2.995735607675906E-4      4.1129723298210337E-16
3.0E-4                    0
