% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:32
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
2.3134328358208952E-4     8.131334304756979E-4
2.3176972281449892E-4     0.0017435436448246136
2.3219616204690828E-4     0.0026711867735745177
2.3262260127931766E-4     0.0035960628167254097
2.3304904051172707E-4     0.004518171774277291
2.3347547974413645E-4     0.005437513646230161
2.3390191897654586E-4     0.006354088432584019
2.3432835820895524E-4     0.007267896133338865
2.3475479744136462E-4     0.008179169219878903
2.3518123667377397E-4     0.009087322469382795
2.3560767590618333E-4     0.009992355881850547
2.3603411513859274E-4     0.01089426945728216
2.364605543710021E-4      0.011793063195677628
2.3688699360341147E-4     0.012688737097036953
2.3731343283582085E-4     0.01358129116136014
2.3773987206823026E-4     0.01447067231663836
2.381663113006396E-4      0.015356518567819671
2.38592750533049E-4       0.016238829914904065
2.390191897654584E-4      0.017117606357891547
2.3944562899786778E-4     0.01799284789678212
2.3987206823027716E-4     0.018864554531575775
2.4029850746268655E-4     0.01973272626227252
2.4072494669509595E-4     0.020597298135408303
2.4115138592750533E-4     0.02145797861847316
2.415778251599147E-4      0.02231476771146709
2.420042643923241E-4      0.023167665414390096
2.4243070362473348E-4     0.02401667172724218
2.4285714285714283E-4     0.02486178665002333
2.432835820895522E-4      0.02570301018273356
2.4371002132196162E-4     0.026539772074172033
2.44136460554371E-4       0.027372358606474915
2.445628997867804E-4      0.028200769779642195
2.4498933901918976E-4     0.029025005593673884
2.4541577825159915E-4     0.029845066048569985
2.458422174840085E-4      0.030660951144330477
2.462686567164179E-4      0.031472660880955385
