% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:40
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
1.0135074783629308E-4     9.507670838099478E-11
1.0152081671308783E-4     9.495603718504885E-11
1.016908855898826E-4      9.483526193565526E-11
1.0186095446667736E-4     9.471438263281403E-11
1.0203102334347212E-4     9.459339927652513E-11
1.0220109222026688E-4     9.447231328807627E-11
1.0237116109706166E-4     9.435112608807431E-11
1.0254122997385641E-4     9.422983767651926E-11
1.0271129885065116E-4     9.410844805341114E-11
1.0288136772744593E-4     9.398695721874994E-11
1.0305143660424069E-4     9.386536517253566E-11
1.0322150548103545E-4     9.374367334040644E-11
1.0339157435783022E-4     9.362188314477147E-11
1.0356164323462497E-4     9.349999458563078E-11
1.0373171211141973E-4     9.337800766298433E-11
1.0390178098821448E-4     9.325592237683217E-11
1.0407184986500925E-4     9.313373872717426E-11
1.0424191874180401E-4     9.301145814014598E-11
1.0441198761859879E-4     9.288908204097868E-11
1.0458205649539355E-4     9.276661042967242E-11
1.047521253721883E-4      9.264404330622716E-11
1.0492219424898308E-4     9.252138067064293E-11
1.0509226312577784E-4     9.23986225229197E-11
1.052623320025726E-4      9.227577028798624E-11
1.0543240087936737E-4     9.215282539548955E-11
1.0560246975616213E-4     9.202978784542959E-11
1.0577253863295688E-4     9.190665763780641E-11
1.0594260750975165E-4     9.178343477261998E-11
1.0611267638654641E-4     9.166011924987032E-11
1.0628274526334116E-4     9.153671249328786E-11
1.0645281414013594E-4     9.14132159384336E-11
1.0662288301693069E-4     9.128962958530757E-11
1.0679295189372544E-4     9.116595343390974E-11
1.0696302077052022E-4     9.104218748424014E-11
1.0713308964731497E-4     9.091833173629875E-11
1.0730315852410975E-4     9.079438761362904E-11
1.074732274009045E-4      9.067035655875276E-11
1.0764329627769927E-4     9.05462385716699E-11
1.0781336515449402E-4     9.042203365238047E-11
1.0798343403128879E-4     9.029774180088449E-11
1.0815350290808356E-4     9.017336301718194E-11
1.0832357178487833E-4     9.004889872601764E-11
1.0849364066167309E-4     8.992435037739447E-11
1.0866370953846784E-4     8.979971797131252E-11
1.088337784152626E-4      8.967500150777172E-11
1.0900384729205736E-4     8.955020098677214E-11
1.0917391616885212E-4     8.94253164083137E-11
1.0934398504564688E-4     8.930034919971125E-11
1.0951405392244166E-4     8.917530081850348E-11
1.0968412279923641E-4     8.905017126469036E-11
1.0985419167603116E-4     8.892496053827191E-11
1.1002426055282593E-4     8.879966863924811E-11
1.1019432942962069E-4     8.867429556761898E-11
1.1036439830641547E-4     8.854884275440845E-11
1.1053446718321023E-4     8.842331166443599E-11
1.10704536060005E-4       8.829770229770159E-11
1.1087460493679976E-4     8.817201465420526E-11
1.1104467381359452E-4     8.804624873394698E-11
1.1121474269038929E-4     8.792040453692678E-11
1.1138481156718405E-4     8.779448349871065E-11
1.1155488044397881E-4     8.766848709102017E-11
1.1172494932077356E-4     8.754241531385532E-11
1.1189501819756833E-4     8.741626816721612E-11
1.1206508707436308E-4     8.729004565110259E-11
1.1223515595115784E-4     8.71637477655147E-11
1.124052248279526E-4      8.703737595105287E-11
1.1257529370474738E-4     8.691093168592254E-11
1.1274536258154213E-4     8.678441497012369E-11
1.1291543145833691E-4     8.665782580365634E-11
1.1308550033513168E-4     8.653116418652048E-11
1.1325556921192644E-4     8.64044301187161E-11
1.134256380887212E-4      8.62776250460248E-11
1.1359570696551597E-4     8.61507504527126E-11
1.1376577584231072E-4     8.602380633877954E-11
1.1393584471910548E-4     8.589679270422556E-11
1.1410591359590025E-4     8.576970954905073E-11
1.1427598247269501E-4     8.5642556873255E-11
1.1444605134948977E-4     8.551533612773882E-11
1.1461612022628454E-4     8.538804880240794E-11
1.147861891030793E-4      8.526069489726235E-11
1.1495625797987405E-4     8.513327441230206E-11
1.1512632685666883E-4     8.500578734752709E-11
1.1529639573346359E-4     8.487823370293742E-11
1.1546646461025836E-4     8.475061493443221E-11
1.156365334870531E-4      8.462293253714515E-11
1.1580660236384786E-4     8.449518651107624E-11
1.1597667124064261E-4     8.436737685622546E-11
1.1614674011743738E-4     8.423950357259287E-11
1.1631680899423213E-4     8.411156666017839E-11
1.1648687787102691E-4     8.398356757973731E-11
1.1665694674782166E-4     8.385550783123654E-11
1.1682701562461643E-4     8.372738741467606E-11
1.1699708450141119E-4     8.359920633005586E-11
1.1716715337820595E-4     8.347096457737597E-11
1.1733722225500072E-4     8.334266215663637E-11
1.175072911317955E-4      8.321430053327055E-11
1.1767736000859025E-4     8.308588121169966E-11
1.17847428885385E-4       8.295740419192372E-11
1.1801749776217977E-4     8.282886947394271E-11
1.1818756663897452E-4     8.270027705775668E-11
1.1835763551576929E-4     8.257162694336556E-11
1.1852770439256405E-4     8.244292060068425E-11
1.1869777326935883E-4     8.231415953822055E-11
1.1886784214615358E-4     8.218534375597446E-11
1.1903791102294836E-4     8.2056473253946E-11
1.192079798997431E-4      8.192754803213517E-11
1.1937804877653787E-4     8.179856809054195E-11
1.1954811765333263E-4     8.166953490335828E-11
1.1971818653012741E-4     8.154044998282196E-11
1.1988825540692216E-4     8.141131332893299E-11
1.2005832428371694E-4     8.128212494169135E-11
1.2022839316051169E-4     8.11528848210971E-11
1.2039846203730645E-4     8.102359296715016E-11
1.2056853091410122E-4     8.089425085810169E-11
1.20738599790896E-4       8.076486000957601E-11
1.2090866866769075E-4     8.063542042157315E-11
1.2107873754448552E-4     8.050593209409312E-11
1.2124880642128027E-4     8.037639502713591E-11
1.2141887529807504E-4     8.024680922070153E-11
1.215889441748698E-4      8.011717615686072E-11
1.2175901305166458E-4     7.998749735429757E-11
1.2192908192845933E-4     7.985777281301212E-11
1.2209915080525408E-4     7.972800253300436E-11
1.2226921968204886E-4     7.959818651427432E-11
1.224392885588436E-4      7.946832475682196E-11
1.2260935743563836E-4     7.933841874627835E-11
1.2277942631243313E-4     7.920847000407279E-11
1.2294949518922788E-4     7.907847853020523E-11
1.2311956406602266E-4     7.894844432467571E-11
1.232896329428174E-4      7.881836738748424E-11
1.2345970181961216E-4     7.86882477186308E-11
1.236297706964069E-4      7.85580868070425E-11
1.2379983957320172E-4     7.84278861765833E-11
1.2396990844999647E-4     7.829764582725322E-11
1.2413997732679122E-4     7.816736575905223E-11
1.2431004620358597E-4     7.803704597198038E-11
1.2448011508038075E-4     7.790668646603761E-11
1.246501839571755E-4      7.77762887331882E-11
1.2482025283397027E-4     7.76458542994237E-11
1.2499032171076502E-4     7.751538316474412E-11
1.2516039058755977E-4     7.738487532914943E-11
1.2533045946435455E-4     7.725433079263967E-11
1.255005283411493E-4      7.712374955521482E-11
1.2567059721794408E-4     7.699313311161952E-11
1.2584066609473883E-4     7.686248298967363E-11
1.2601073497153358E-4     7.673179918937715E-11
1.2618080384832836E-4     7.660108171073007E-11
1.2635087272512313E-4     7.647033055373243E-11
1.2652094160191788E-4     7.633954571838419E-11
1.2669101047871266E-4     7.620872870195414E-11
1.268610793555074E-4      7.60778810337999E-11
1.270311482323022E-4      7.594700271392147E-11
1.2720121710909694E-4     7.581609374231885E-11
1.2737128598589172E-4     7.568515411899208E-11
1.2754135486268647E-4     7.55541838439411E-11
1.2771142373948125E-4     7.54231844166996E-11
1.27881492616276E-4       7.529215736787937E-11
1.2805156149307075E-4     7.51611026974804E-11
1.282216303698655E-4      7.50300204055027E-11
1.2839169924666027E-4     7.489891049194626E-11
1.2856176812345502E-4     7.47677729568111E-11
1.287318370002498E-4      7.463660930162023E-11
1.2890190587704455E-4     7.450542105796517E-11
1.290719747538393E-4      7.43742082258459E-11
1.2924204363063408E-4     7.424297080526244E-11
1.2941211250742886E-4     7.411170879621479E-11
1.295821813842236E-4      7.398042219870295E-11
1.2975225026101836E-4     7.384911251594861E-11
1.2992231913781313E-4     7.371778128025632E-11
1.3009238801460788E-4     7.358642849162613E-11
1.3026245689140266E-4     7.345505415005801E-11
1.304325257681974E-4      7.332365825555196E-11
1.3060259464499216E-4     7.319224080810798E-11
1.3077266352178694E-4     7.306080331236535E-11
1.3094273239858172E-4     7.292934730107238E-11
1.3111280127537647E-4     7.27978727742291E-11
1.3128287015217125E-4     7.266637973183547E-11
1.31452939028966E-4       7.253486817389154E-11
1.3162300790576077E-4     7.240333810039727E-11
1.3179307678255552E-4     7.227179101714603E-11
1.319631456593503E-4      7.214022845705284E-11
1.3213321453614505E-4     7.20086504201177E-11
1.3230328341293983E-4     7.18770569063406E-11
1.3247335228973458E-4     7.174544791572159E-11
1.3264342116652933E-4     7.161382344826059E-11
1.3281349004332408E-4     7.148218501064567E-11
1.3298355892011888E-4     7.135053413567671E-11
1.3315362779691363E-4     7.121887082335373E-11
1.3332369667370838E-4     7.108719507367672E-11
1.3349376555050313E-4     7.09555068866457E-11
1.336638344272979E-4      7.082380626226064E-11
1.3383390330409266E-4     7.069209470785283E-11
1.3400397218088744E-4     7.056037375582057E-11
1.341740410576822E-4      7.04286434061639E-11
1.3434410993447694E-4     7.029690365888279E-11
1.3451417881127172E-4     7.016515451397728E-11
1.3468424768806647E-4     7.003339597144733E-11
1.3485431656486125E-4     6.990162953902866E-11
1.35024385441656E-4       6.976985674843258E-11
1.3519445431845077E-4     6.963807759965905E-11
1.3536452319524555E-4     6.950629209270812E-11
1.355345920720403E-4      6.937450022757977E-11
1.3570466094883508E-4     6.924270200427401E-11
1.3587472982562983E-4     6.91108989306927E-11
1.360447987024246E-4      6.897909253757914E-11
1.3621486757921936E-4     6.884728282493336E-11
1.363849364560141E-4      6.871546979275533E-11
1.3655500533280886E-4     6.858365344104508E-11
1.367250742096036E-4      6.84518337698026E-11
1.3689514308639836E-4     6.832001228679152E-11
1.3706521196319314E-4     6.818819052162087E-11
1.3723528083998789E-4     6.805636847429061E-11
1.3740534971678266E-4     6.792454614480077E-11
1.375754185935774E-4      6.779272353315132E-11
1.3774548747037216E-4     6.76609006393423E-11
1.3791555634716691E-4     6.75290789704997E-11
1.3808562522396172E-4     6.739726005474845E-11
1.3825569410075647E-4     6.726544389208855E-11
1.3842576297755122E-4     6.713363048251997E-11
1.3859583185434597E-4     6.700181982604276E-11
1.3876590073114075E-4     6.687001192265689E-11
1.3893596960793552E-4     6.673820827898422E-11
1.391060384847303E-4      6.660641042147071E-11
1.3927610736152505E-4     6.647461835011638E-11
1.3944617623831983E-4     6.634283206492119E-11
1.3961624511511458E-4     6.621105156588518E-11
1.3978631399190936E-4     6.607927685300832E-11
1.3995638286870413E-4     6.59475094315629E-11
1.4012645174549888E-4     6.58157508260265E-11
1.4029652062229363E-4     6.56840010363991E-11
1.404665894990884E-4      6.555226006268074E-11
1.406366583758832E-4      6.542052790487142E-11
1.4080672725267794E-4     6.528880456297111E-11
1.409767961294727E-4      6.515709154133868E-11
1.4114686500626747E-4     6.502539036204811E-11
1.4131693388306222E-4     6.48937010250994E-11
1.41487002759857E-4       6.476202353049257E-11
1.4165707163665175E-4     6.463035787822759E-11
1.418271405134465E-4      6.449870406830449E-11
1.4199720939024125E-4     6.436706360365891E-11
1.4216727826703605E-4     6.423543800378385E-11
1.423373471438308E-4      6.410382726867928E-11
1.4250741602062555E-4     6.397223139834523E-11
1.426774848974203E-4      6.384065039278168E-11
1.4284755377421508E-4     6.370908425198865E-11
1.4301762265100983E-4     6.357753447731163E-11
1.431876915278046E-4      6.34460025853701E-11
1.4335776040459936E-4     6.331448857616408E-11
1.435278292813941E-4      6.318299244969354E-11
1.4369789815818888E-4     6.305151420595852E-11
1.4386796703498363E-4     6.292005384495898E-11
1.440380359117784E-4      6.278861286618053E-11
1.4420810478857316E-4     6.265719278308025E-11
1.443781736653679E-4      6.252579359565816E-11
1.445482425421627E-4      6.239441530391425E-11
1.4471831141895747E-4     6.226305790784852E-11
1.4488838029575222E-4     6.213172140746099E-11
1.45058449172547E-4       6.200040730010781E-11
1.4522851804934175E-4     6.186911709590465E-11
1.4539858692613652E-4     6.173785079485152E-11
1.4556865580293127E-4     6.160660839694842E-11
1.4573872467972605E-4     6.147538990219533E-11
1.459087935565208E-4      6.134419531059229E-11
1.4607886243331558E-4     6.121302611692287E-11
1.4624893131011033E-4     6.108188382748546E-11
1.4641900018690508E-4     6.095076844228004E-11
1.4658906906369983E-4     6.081967996130664E-11
1.467591379404946E-4      6.068861838456523E-11
1.4692920681728936E-4     6.055758371205583E-11
1.4709927569408413E-4     6.042657743621902E-11
1.4726934457087888E-4     6.029560105935864E-11
1.4743941344767364E-4     6.016465458147464E-11
1.476094823244684E-4      6.003373800256705E-11
1.477795512012632E-4      5.990285132263587E-11
1.4794962007805794E-4     5.977199454168109E-11
1.4811968895485272E-4     5.964116914905332E-11
1.4828975783164747E-4     5.951037664274663E-11
1.4845982670844225E-4     5.937961702276105E-11
1.48629895585237E-4       5.924889028909657E-11
1.4879996446203175E-4     5.91181964417532E-11
1.4897003333882652E-4     5.898753548073093E-11
1.491401022156213E-4      5.885690889225283E-11
1.4931017109241605E-4     5.872631816984341E-11
1.494802399692108E-4      5.859576331350267E-11
1.4965030884600555E-4     5.846524432323058E-11
1.4982037772280033E-4     5.833476119902717E-11
1.4999044659959508E-4     5.8204313940892425E-11
1.5016051547638986E-4     5.8073904031410547E-11
1.503305843531846E-4      5.794353295953471E-11
1.5050065322997936E-4     5.7813200725264934E-11
1.506707221067741E-4      5.76829073286012E-11
1.5084079098356886E-4     5.7552652769543543E-11
1.510108598603636E-4      5.7422437048091924E-11
1.511809287371584E-4      5.729226164293558E-11
1.5135099761395316E-4     5.716212803834037E-11
1.515210664907479E-4      5.703203623430632E-11
1.5169113536754272E-4     5.690198623083343E-11
1.5186120424433747E-4     5.6771978027921694E-11
1.5203127312113225E-4     5.6642011625571095E-11
1.5220134199792702E-4     5.6512088498226435E-11
1.5237141087472177E-4     5.638221012529794E-11
1.5254147975151652E-4     5.625237650678561E-11
1.5271154862831127E-4     5.612258764268946E-11
1.5288161750510602E-4     5.599284353300947E-11
1.5305168638190077E-4     5.586314417774565E-11
1.5322175525869555E-4     5.573349104682511E-11
1.533918241354903E-4      5.560388561456014E-11
1.5356189301228508E-4     5.5474327880950745E-11
1.5373196188907983E-4     5.534481784599693E-11
1.5390203076587458E-4     5.52153555096987E-11
1.5407209964266936E-4     5.508594087205604E-11
1.5424216851946414E-4     5.495657539823753E-11
1.5441223739625889E-4     5.482726055719363E-11
1.5458230627305366E-4     5.4697996348924346E-11
1.5475237514984844E-4     5.456878277342967E-11
1.549224440266432E-4      5.443961983070962E-11
1.5509251290343797E-4     5.4310507520764175E-11
1.5526258178023272E-4     5.4181447303772505E-11
1.554326506570275E-4      5.405244064305482E-11
1.5560271953382225E-4     5.392348753861109E-11
1.5577278841061702E-4     5.379458799044135E-11
1.559428572874118E-4      5.3665741998545576E-11
1.5611292616420655E-4     5.3536949562923775E-11
1.5628299504100133E-4     5.340821213853919E-11
1.5645306391779608E-4     5.32795311828085E-11
1.5662313279459083E-4     5.315090669573171E-11
1.567932016713856E-4      5.3022338677308824E-11
1.5696327054818036E-4     5.289382712753984E-11
1.571333394249751E-4      5.276537204642476E-11
1.5730340830176988E-4     5.263697488349697E-11
1.5747347717856466E-4     5.2508637089995735E-11
1.576435460553594E-4      5.2380358665921026E-11
1.5781361493215416E-4     5.2252139611272864E-11
1.5798368380894897E-4     5.212397992605126E-11
1.5815375268574372E-4     5.1995879610256194E-11
1.583238215625385E-4      5.186784010777673E-11
1.5849389043933325E-4     5.173986286341277E-11
1.58663959316128E-4       5.1611947877164316E-11
1.5883402819292277E-4     5.148409514903137E-11
1.5900409706971752E-4     5.135630467901394E-11
1.5917416594651227E-4     5.122857646711201E-11
1.5934423482330705E-4     5.110091195134345E-11
1.595143037001018E-4      5.097331256981734E-11
1.5968437257689655E-4     5.0845778322533667E-11
1.5985444145369133E-4     5.071830920949245E-11
1.6002451033048608E-4     5.059090523069367E-11
1.6019457920728083E-4     5.046356638613735E-11
1.6036464808407558E-4     5.0336294107735716E-11
1.6053471696087036E-4     5.020908982665924E-11
1.607047858376651E-4      5.0081953542907936E-11
1.6087485471445986E-4     4.99548852564818E-11
1.6104492359125464E-4     4.982788496738084E-11
1.6121499246804939E-4     4.9700952675605046E-11
1.6138506134484416E-4     4.9574089806722534E-11
1.6155513022163894E-4     4.944729778472218E-11
1.617251990984337E-4      4.9320576609603994E-11
1.6189526797522844E-4     4.919392628136796E-11
1.620653368520232E-4      4.90673468000141E-11
1.6223540572881797E-4     4.894083816554239E-11
1.6240547460561272E-4     4.8814401796935786E-11
1.625755434824075E-4      4.8688039110760894E-11
1.6274561235920225E-4     4.8561750107017713E-11
1.6291568123599702E-4     4.8435534785706245E-11
1.630857501127918E-4      4.830939314682649E-11
1.6325581898958655E-4     4.818332519037845E-11
1.6342588786638133E-4     4.8057332328522895E-11
1.6359595674317608E-4     4.793141597017033E-11
1.6376602561997083E-4     4.7805576115320764E-11
1.639360944967656E-4      4.7679812763974196E-11
1.6410616337356036E-4     4.7554125916130623E-11
1.642762322503551E-4      4.7428515571790046E-11
1.6444630112714989E-4     4.730298313605252E-11
1.6461637000394464E-4     4.7177530009953905E-11
1.647864388807394E-4      4.705215619349419E-11
1.6495650775753416E-4     4.692686168667339E-11
1.651265766343289E-4      4.68016464894915E-11
1.652966455111237E-4      4.667651060194851E-11
1.6546671438791847E-4     4.6551455421838425E-11
1.6563678326471322E-4     4.6426482342103626E-11
1.6580685214150797E-4     4.630159136274413E-11
1.6597692101830275E-4     4.617678248375993E-11
1.6614698989509752E-4     4.605205570515103E-11
1.6631705877189227E-4     4.5927411026917415E-11
1.6648712764868705E-4     4.58028498393055E-11
1.666571965254818E-4      4.567837352694289E-11
1.6682726540227658E-4     4.555398208982958E-11
1.6699733427907133E-4     4.5429675527965576E-11
1.6716740315586608E-4     4.530545384135089E-11
1.6733747203266086E-4     4.51813170299855E-11
1.6750754090945563E-4     4.505726647633156E-11
1.6767760978625038E-4     4.4933303556490856E-11
1.6784767866304514E-4     4.48094282704634E-11
1.6801774753983989E-4     4.4685640618249194E-11
1.6818781641663466E-4     4.456194059984824E-11
1.683578852934294E-4      4.443832821526053E-11
1.685279541702242E-4      4.431480483892501E-11
1.6869802304701894E-4     4.419137183821193E-11
1.688680919238137E-4      4.40680292131213E-11
1.6903816080060847E-4     4.3944776963653106E-11
1.6920822967740322E-4     4.382161508980737E-11
1.69378298554198E-4       4.369854359158408E-11
1.6954836743099277E-4     4.357556383515883E-11
1.6971843630778755E-4     4.3452677178963424E-11
1.698885051845823E-4      4.332988362299788E-11
1.7005857406137708E-4     4.3207183167262196E-11
1.7022864293817186E-4     4.308457581175636E-11
1.703987118149666E-4      4.296206155648039E-11
1.7056878069176138E-4     4.2839641759108835E-11
1.707388495685561E-4      4.271731776892671E-11
1.7090891844535086E-4     4.2595089585934E-11
1.710789873221456E-4      4.2472957210130724E-11
1.7124905619894036E-4     4.235092064151687E-11
1.714191250757351E-4      4.222897988009243E-11
1.7158919395252989E-4     4.210713627480128E-11
1.7175926282932466E-4     4.1985391165568566E-11
1.719293317061194E-4      4.186374455239428E-11
1.7209940058291416E-4     4.174219643527842E-11
1.7226946945970894E-4     4.1620746814221E-11
1.7243953833650372E-4     4.149939568922201E-11
1.726096072132985E-4      4.1378144400273285E-11
1.7277967609009325E-4     4.1256994277725365E-11
1.72949744966888E-4       4.113594532157822E-11
1.7311981384368277E-4     4.101499753183188E-11
1.7328988272047752E-4     4.089415090848633E-11
1.7345995159727227E-4     4.077340545154157E-11
1.7363002047406705E-4     4.065276249181785E-11
1.738000893508618E-4      4.05322233498791E-11
1.7397015822765658E-4     4.041178802572535E-11
1.7414022710445133E-4     4.029145651935658E-11
1.7431029598124608E-4     4.01712288307728E-11
1.7448036485804086E-4     4.0051104959974014E-11
1.7465043373483563E-4     3.993108622838983E-11
1.7482050261163039E-4     3.9811173946587644E-11
1.7499057148842514E-4     3.9691368114567464E-11
1.7516064036521989E-4     3.9571668732329284E-11
1.7533070924201466E-4     3.945207579987311E-11
1.7550077811880941E-4     3.9332589317198933E-11
1.756708469956042E-4      3.9213210596127074E-11
1.7584091587239894E-4     3.9093940937023E-11
1.760109847491937E-4      3.897478033988674E-11
1.7618105362598847E-4     3.885572880471826E-11
1.7635112250278322E-4     3.873678633151761E-11
1.76521191379578E-4       3.861795292028474E-11
1.7669126025637275E-4     3.849922987301091E-11
1.7686132913316755E-4     3.838061847965906E-11
1.770313980099623E-4      3.826211874022918E-11
1.7720146688675705E-4     3.814373065472127E-11
1.7737153576355183E-4     3.802545422313534E-11
1.7754160464034658E-4     3.790728944547138E-11
1.7771167351714136E-4     3.778923761367335E-11
1.778817423939361E-4      3.7671300007102404E-11
1.7805181127073086E-4     3.755347662575853E-11
1.782218801475256E-4      3.743576746964173E-11
1.7839194902432036E-4     3.731817253875201E-11
1.7856201790111514E-4     3.720069183308937E-11
1.787320867779099E-4      3.7083326634338035E-11
1.789021556547047E-4      3.6966078211058526E-11
1.7907222453149944E-4     3.684894656325085E-11
1.7924229340829422E-4     3.6731931690915E-11
1.79412362285089E-4       3.661503359405097E-11
1.7958243116188375E-4     3.649825227265877E-11
1.7975250003867852E-4     3.638158899795857E-11
1.7992256891547327E-4     3.6265045027510855E-11
1.8009263779226802E-4     3.614862036131561E-11
1.8026270666906277E-4     3.6032314999372844E-11
1.8043277554585752E-4     3.5916128941682563E-11
1.806028444226523E-4      3.5800062188244754E-11
1.8077291329944705E-4     3.568411599961899E-11
1.8094298217624183E-4     3.5568291622163525E-11
1.8111305105303658E-4     3.545258905587838E-11
1.8128311992983136E-4     3.533700830076354E-11
1.8145318880662613E-4     3.5221549356819005E-11
1.8162325768342089E-4     3.510621222404478E-11
1.8179332656021566E-4     3.4990998152149903E-11
1.8196339543701044E-4     3.487590837608351E-11
1.821334643138052E-4      3.4760942895845604E-11
1.8230353319059994E-4     3.464610171143617E-11
1.824736020673947E-4      3.453138482285523E-11
1.8264367094418947E-4     3.441679223010276E-11
1.8281373982098422E-4     3.430232517185355E-11
1.82983808697779E-4       3.4187984871435395E-11
1.8315387757457375E-4     3.407377132884831E-11
1.8332394645136852E-4     3.395968454409228E-11
1.834940153281633E-4      3.3845724517167334E-11
1.8366408420495805E-4     3.373189124807344E-11
1.838341530817528E-4      3.3618185964273E-11
1.8400422195854755E-4     3.3504609877255825E-11
1.841742908353423E-4      3.339116298702191E-11
1.8434435971213705E-4     3.327784529357126E-11
1.845144285889318E-4      3.316465679690388E-11
1.8468449746572655E-4     3.3051597497019765E-11
1.8485456634252133E-4     3.293866860999664E-11
1.850246352193161E-4      3.28258713352753E-11
1.8519470409611086E-4     3.271320567285576E-11
1.8536477297290564E-4     3.2600671622738015E-11
1.8553484184970039E-4     3.2488269184922066E-11
1.8570491072649516E-4     3.237599835940791E-11
1.8587497960328991E-4     3.2263860350715525E-11
1.8604504848008472E-4     3.2151856346052275E-11
1.8621511735687947E-4     3.2039986345418124E-11
1.8638518623367422E-4     3.192825034881309E-11
1.86555255110469E-4       3.1816648356237173E-11
1.8672532398726375E-4     3.1705180367690367E-11
1.8689539286405852E-4     3.159384757588852E-11
1.870654617408533E-4      3.1482651155545966E-11
1.8723553061764805E-4     3.13715911066627E-11
1.8740559949444283E-4     3.126066742923873E-11
1.8757566837123758E-4     3.1149880123274054E-11
1.8774573724803236E-4     3.103922918876866E-11
1.879158061248271E-4      3.0928715806556084E-11
1.8808587500162188E-4     3.0818341138739936E-11
1.8825594387841663E-4     3.070810518532022E-11
1.8842601275521139E-4     3.0598007946296943E-11
1.8859608163200614E-4     3.048804942167012E-11
1.8876615050880089E-4     3.0378229611439716E-11
1.8893621938559564E-4     3.026854968431719E-11
1.891062882623904E-4      3.0159010789600744E-11
1.8927635713918516E-4     3.0049612927290396E-11
1.8944642601597991E-4     2.994035609738614E-11
1.896164948927747E-4      2.983124029988797E-11
1.8978656376956944E-4     2.97222655347959E-11
1.8995663264636422E-4     2.9613432958513344E-11
1.90126701523159E-4       2.950474370735024E-11
1.9029677039995375E-4     2.939619778130659E-11
1.904668392767485E-4      2.92877951803824E-11
1.906369081535433E-4      2.917953590457767E-11
1.9080697703033805E-4     2.90714199538924E-11
1.909770459071328E-4      2.8963448472225336E-11
1.9114711478392758E-4     2.885562258271222E-11
1.9131718366072233E-4     2.8747942285353057E-11
1.9148725253751708E-4     2.8640407580147833E-11
1.9165732141431186E-4     2.8533018467096566E-11
1.918273902911066E-4      2.8425774946199245E-11
1.9199745916790139E-4     2.8318678148669855E-11
1.9216752804469614E-4     2.821172918431092E-11
1.923375969214909E-4      2.8104928053122434E-11
1.9250766579828566E-4     2.79982747551044E-11
1.9267773467508041E-4     2.7891769290256824E-11
1.928478035518752E-4      2.77854116585797E-11
1.9301787242866997E-4     2.7679202978453387E-11
1.9318794130546472E-4     2.7573144346238534E-11
1.9335801018225947E-4     2.746723576193515E-11
1.9352807905905422E-4     2.7361477225543227E-11
1.9369814793584902E-4     2.725586873706278E-11
1.9386821681264377E-4     2.7150410296493794E-11
1.9403828568943855E-4     2.7045103009119586E-11
1.942083545662333E-4      2.6939947957638202E-11
1.9437842344302805E-4     2.6834945142049643E-11
1.9454849231982283E-4     2.673009456235391E-11
1.9471856119661758E-4     2.6625396218551006E-11
1.9488863007341233E-4     2.6520850110640925E-11
1.9505869895020708E-4     2.6416457330685924E-11
1.9522876782700189E-4     2.6312218947638193E-11
1.9539883670379664E-4     2.620813496149773E-11
1.9556890558059139E-4     2.6104205372264534E-11
1.9573897445738616E-4     2.6000430179938605E-11
1.959090433341809E-4      2.5896809384519947E-11
1.960791122109757E-4      2.579334406457728E-11
1.9624918108777047E-4     2.5690035275033558E-11
1.964192499645652E-4      2.5586883015888785E-11
1.9658931884136E-4        2.5483887287142958E-11
1.9675938771815472E-4     2.5381048088796085E-11
1.969294565949495E-4      2.527836542084816E-11
1.9709952547174425E-4     2.5175840348332716E-11
1.9726959434853905E-4     2.5073473912128205E-11
1.9743966322533377E-4     2.497126611223463E-11
1.9760973210212855E-4     2.4869216948651992E-11
1.977798009789233E-4      2.4767326421380296E-11
1.9794986985571805E-4     2.466559453041953E-11
1.981199387325128E-4      2.456402232712973E-11
1.9829000760930758E-4     2.4462610838143696E-11
1.9846007648610233E-4     2.4361360063461416E-11
1.9863014536289708E-4     2.4260270003082905E-11
1.9880021423969186E-4     2.415934065700815E-11
1.989702831164866E-4      2.405857202523716E-11
1.9914035199328139E-4     2.3957965145204812E-11
1.9931042087007614E-4     2.385752102892911E-11
1.9948048974687091E-4     2.375723967641006E-11
1.9965055862366566E-4     2.3657121087647655E-11
1.9982062750046041E-4     2.3557165262641905E-11
1.999906963772552E-4      2.34573722013928E-11
2.0016076525404997E-4     2.3357742927397944E-11
2.0033083413084472E-4     2.3258278438071663E-11
2.0050090300763947E-4     2.315897873341396E-11
2.0067097188443422E-4     2.3059843813424837E-11
2.00841040761229E-4       2.2960873678104298E-11
2.0101110963802375E-4     2.2862068327452335E-11
2.0118117851481853E-4     2.2763428770812266E-11
2.013512473916133E-4      2.2664955990804873E-11
2.0152131626840805E-4     2.2566649987430158E-11
2.0169138514520283E-4     2.246851076068812E-11
2.0186145402199758E-4     2.2370538310578768E-11
2.0203152289879236E-4     2.227273263710209E-11
2.0220159177558714E-4     2.2175094735235985E-11
2.0237166065238189E-4     2.20776255727159E-11
2.0254172952917664E-4     2.198032514954183E-11
2.0271179840597139E-4     2.1883193465713785E-11
2.028818672827662E-4      2.1786230521231757E-11
2.0305193615956094E-4     2.1689436316095755E-11
2.0322200503635572E-4     2.159281183073278E-11
2.033920739131505E-4      2.1496358017897786E-11
2.0356214278994525E-4     2.1400074877590785E-11
