% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(w2)
2.53191489361702E-4       7.119975072991755E-12
2.536170212765956E-4      6.9956790351842745E-12
2.540425531914892E-4      6.872385310548086E-12
2.5446808510638287E-4     6.7500938990831884E-12
2.548936170212765E-4      6.628804800789577E-12
2.553191489361701E-4      6.508518015667255E-12
2.557446808510637E-4      6.3892437733425365E-12
2.561702127659573E-4      6.270991525190823E-12
2.565957446808509E-4      6.153761271212114E-12
2.570212765957446E-4      6.037553011406412E-12
2.574468085106382E-4      5.922366745773716E-12
2.578723404255318E-4      5.808202474314024E-12
2.582978723404254E-4      5.6950601970273385E-12
2.587234042553191E-4      5.582949901873189E-12
2.591489361702127E-4      5.471880784571678E-12
2.595744680851063E-4      5.3618528451228016E-12
2.599999999999999E-4      5.252866083526563E-12
2.6042553191489353E-4     5.144920499782963E-12
2.6085106382978715E-4     5.038016093891996E-12
2.6127659574468076E-4     4.932152865853668E-12
2.6170212765957437E-4     4.827340560142485E-12
2.62127659574468E-4       4.723588116278049E-12
2.625531914893616E-4      4.6208955342603565E-12
2.629787234042552E-4      4.519262814089411E-12
2.634042553191488E-4      4.418689955765213E-12
2.638297872340424E-4      4.319176959287759E-12
2.6425531914893604E-4     4.220723824657052E-12
2.6468085106382965E-4     4.1233400513052685E-12
2.6510638297872326E-4     4.027034322330509E-12
2.6553191489361687E-4     3.931806637732775E-12
2.659574468085105E-4      3.837656997512064E-12
2.663829787234041E-4      3.7445854016683785E-12
2.668085106382977E-4      3.652591850201716E-12
2.672340425531913E-4      3.561676343112079E-12
2.67659574468085E-4       3.4718481335081194E-12
2.680851063829786E-4      3.3831156481872447E-12
2.685106382978722E-4      3.295478887149454E-12
2.6893617021276587E-4     3.2089378503947475E-12
2.693617021276595E-4      3.1234925379231266E-12
2.6978723404255314E-4     3.0391429497345877E-12
2.7021276595744675E-4     2.9558890858291345E-12
2.7063829787234037E-4     2.873739952002685E-12
2.71063829787234E-4       2.7927037192323965E-12
2.714893617021276E-4      2.712780387518269E-12
2.719148936170212E-4      2.6339699568603035E-12
2.723404255319148E-4      2.5562724272585005E-12
2.727659574468084E-4      2.479687798712857E-12
2.7319148936170203E-4     2.4042160712233762E-12
2.736170212765957E-4      2.3298660025933927E-12
2.7404255319148926E-4     2.256645508836644E-12
2.7446808510638287E-4     2.1845545899531287E-12
2.7489361702127653E-4     2.113593245942848E-12
2.7531914893617014E-4     2.0437614768058017E-12
2.7574468085106375E-4     1.975059282541989E-12
2.7617021276595737E-4     1.907486663151411E-12
2.76595744680851E-4       1.8410521280958294E-12
2.770212765957446E-4      1.775763339671884E-12
2.774468085106382E-4      1.7116202978795753E-12
2.778723404255318E-4      1.6486230027189033E-12
2.782978723404254E-4      1.586771454189868E-12
2.7872340425531903E-4     1.526065652292469E-12
2.7914893617021264E-4     1.4665055970267066E-12
2.795744680851063E-4      1.4080995495378718E-12
2.799999999999999E-4      1.3508549200241803E-12
2.804255319148935E-4      1.2947717084856314E-12
2.808510638297872E-4      1.2398499149222253E-12
2.812765957446808E-4      1.186089539333963E-12
2.817021276595744E-4      1.133490581720843E-12
2.8212765957446803E-4     1.0820530420828665E-12
2.8255319148936164E-4     1.031784933826083E-12
2.8297872340425525E-4     9.826934168523732E-13
2.8340425531914887E-4     9.34778491161737E-13
2.838297872340425E-4      8.880401567541744E-13
2.842553191489361E-4      8.424784136296857E-13
2.846808510638297E-4      7.980932617882702E-13
2.851063829787233E-4      7.548847012299286E-13
2.855319148936169E-4      7.128604996525873E-13
2.8595744680851053E-4     6.720275674897906E-13
2.8638297872340414E-4     6.323859047415385E-13
2.8680851063829775E-4     5.939355114078308E-13
2.8723404255319137E-4     5.566763874886678E-13
2.87659574468085E-4       5.206085329840492E-13
2.880851063829786E-4      4.857319478939751E-13
2.885106382978722E-4      4.5205416288252E-13
2.8893617021276587E-4     4.1958183219077326E-13
2.893617021276595E-4      3.8831495581873494E-13
2.897872340425531E-4      3.5825353376640503E-13
2.9021276595744675E-4     3.2939756603378373E-13
2.9063829787234036E-4     3.017470526208706E-13
2.91063829787234E-4       2.753019935276661E-13
2.914893617021276E-4      2.5006971596964013E-13
2.919148936170212E-4      2.2605659574429694E-13
2.923404255319148E-4      2.0326263285163655E-13
2.927659574468084E-4      1.81687827291659E-13
2.931914893617021E-4      1.6133217906436433E-13
2.9361702127659564E-4     1.4219568816975242E-13
2.940425531914893E-4      1.2427835460782334E-13
2.944680851063829E-4      1.0758885665303052E-13
2.9489361702127653E-4     9.213020906991811E-14
2.9531914893617014E-4     7.790241185848607E-14
2.957446808510638E-4      6.490546501873446E-14
2.961702127659574E-4      5.313936855066326E-14
2.9659574468085103E-4     4.2604122454272424E-14
2.9702127659574464E-4     3.329972672956202E-14
2.9744680851063825E-4     2.5499387669185182E-14
2.9787234042553186E-4     1.871346035609767E-14
2.982978723404255E-4      1.2941944790299486E-14
2.987234042553191E-4      8.184840971790623E-15
2.9914893617021275E-4     4.442148900571093E-15
2.9957446808510636E-4     1.7138685766408798E-15
3.0E-4                    0
