% Model:              ModelMicPlate_Rh100um_hg10um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 14:30
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.5053304904051166E-4     8.836198893499768E-13
2.5095948827292104E-4     8.663935265291738E-13
2.513859275053304E-4      8.493346660408379E-13
2.518123667377398E-4      8.324433078849684E-13
2.522388059701492E-4      8.157194520615662E-13
2.5266524520255857E-4     7.991670362692662E-13
2.5309168443496795E-4     7.827874157856257E-13
2.5351812366737733E-4     7.665805906106448E-13
2.5394456289978677E-4     7.505465607443233E-13
2.543710021321961E-4      7.346853261866615E-13
2.5479744136460553E-4     7.18996886937659E-13
2.552238805970149E-4      7.034812429973162E-13
2.556503198294243E-4      6.881416741577182E-13
2.560767590618336E-4      6.729787782804307E-13
2.56503198294243E-4       6.579925553654542E-13
2.569296375266524E-4      6.43183005412788E-13
2.5735607675906176E-4     6.285501284224329E-13
2.5778251599147114E-4     6.140939243943882E-13
2.582089552238805E-4      5.998143933286542E-13
2.586353944562899E-4      5.857141333633562E-13
2.590618336886993E-4      5.717929719445011E-13
2.5948827292110867E-4     5.580509090720887E-13
2.599147121535181E-4      5.44487944746119E-13
2.6034115138592743E-4     5.311040789665923E-13
2.6076759061833686E-4     5.178993117335082E-13
2.6119402985074624E-4     5.048736430468668E-13
2.616204690831556E-4      4.920289684200301E-13
2.62046908315565E-4       4.793643346965432E-13
2.624733475479744E-4      4.668797418764062E-13
2.6289978678038377E-4     4.5457518995961914E-13
2.6332622601279315E-4     4.4245067894618197E-13
2.6375266524520253E-4     4.3050620883609454E-13
2.641791044776119E-4      4.187417796293571E-13
2.646055437100213E-4      4.071585660371683E-13
2.650319829424307E-4      3.9575482686447925E-13
2.6545842217484E-4        3.845305621112898E-13
2.6588486140724944E-4     3.734857717776E-13
2.6631130063965876E-4     3.6262045586341E-13
2.6673773987206814E-4     3.519346143687194E-13
2.671641791044775E-4      3.4142824729352864E-13
2.675906183368869E-4      3.311017931649432E-13
2.680170575692963E-4      3.2095271797577047E-13
2.6844349680170567E-4     3.1098102172601054E-13
2.6886993603411505E-4     3.011867044156634E-13
2.692963752665245E-4      2.9156976604472914E-13
2.6972281449893387E-4     2.8213020661320756E-13
2.7014925373134325E-4     2.7286802612109877E-13
2.7057569296375263E-4     2.6378291430283204E-13
2.71002132196162E-4       2.54871542122767E-13
2.7142857142857134E-4     2.461339095809036E-13
2.7185501066098077E-4     2.3757001667724197E-13
2.722814498933901E-4      2.2917986341178205E-13
2.727078891257995E-4      2.2096344978452374E-13
2.7313432835820886E-4     2.129207757954672E-13
2.7356076759061824E-4     2.0505077250832448E-13
2.739872068230276E-4      1.9734931607248608E-13
2.74413646055437E-4       1.8981640648795194E-13
2.748400852878464E-4      1.8245204375472215E-13
2.752665245202558E-4      1.7525622787279672E-13
2.756929637526652E-4      1.6822895884217554E-13
2.761194029850746E-4      1.613702366628587E-13
2.7654584221748396E-4     1.5467822651525588E-13
2.7697228144989334E-4     1.4814801223092103E-13
2.773987206823027E-4      1.417795938098542E-13
2.778251599147121E-4      1.3557297125205535E-13
2.782515991471215E-4      1.2952814455752454E-13
2.7867803837953087E-4     1.2364511372626165E-13
2.7910447761194025E-4     1.1792387875826682E-13
2.7953091684434963E-4     1.1236183430404204E-13
2.79957356076759E-4       1.0695327650865218E-13
2.803837953091684E-4      1.0169820537209722E-13
2.808102345415778E-4      9.659662089437716E-14
2.812366737739872E-4      9.164852307549208E-14
2.816631130063966E-4      8.685391191544187E-14
2.8208955223880597E-4     8.221278741422659E-14
2.8251599147121535E-4     7.772177140550579E-14
2.8294243070362473E-4     7.33743790581634E-14
2.8336886993603406E-4     6.917061037219941E-14
2.8379530916844344E-4     6.51104653476138E-14
2.842217484008528E-4      6.119394398440664E-14
2.846481876332622E-4      5.742104628257785E-14
2.850746268656716E-4      5.379177224212748E-14
2.8550106609808096E-4     5.030197016831036E-14
2.8592750533049034E-4     4.694438370868763E-14
2.863539445628997E-4      4.371901286325926E-14
2.867803837953091E-4      4.0625857632025273E-14
2.872068230277185E-4      3.766491801498568E-14
2.8763326226012787E-4     3.483619401214044E-14
2.8805970149253725E-4     3.21396856234896E-14
2.8848614072494663E-4     2.957046407638577E-14
2.88912579957356E-4       2.7120519118276525E-14
2.8933901918976534E-4     2.4789850749161846E-14
2.897654584221748E-4      2.257845896904174E-14
2.9019189765458416E-4     2.0486343777916222E-14
2.9061833688699354E-4     1.851350517578526E-14
2.910447761194029E-4      1.6659943162648884E-14
2.914712153518123E-4      1.491991703248074E-14
2.918976545842217E-4      1.3284727431787285E-14
2.9232409381663106E-4     1.1754374360568526E-14
2.9275053304904044E-4     1.0328857818824459E-14
2.931769722814498E-4      9.00817780655509E-15
2.936034115138592E-4      7.792334323760409E-15
2.940298507462686E-4      6.6813273704404255E-15
2.94456289978678E-4       5.66840206069651E-15
2.9488272921108735E-4     4.7444603744235215E-15
2.9530916844349673E-4     3.909502311621458E-15
2.957356076759061E-4      3.163527872290322E-15
2.9616204690831554E-4     2.5065370564301137E-15
2.965884861407249E-4      1.93852986404083E-15
2.970149253731343E-4      1.4595062951224748E-15
2.9744136460554374E-4     1.0749383220978791E-15
2.9786780383795307E-4     7.490593736470784E-16
2.982942430703624E-4      4.818694497700729E-16
2.9872068230277183E-4     2.73368550466862E-16
2.991471215351812E-4      1.2355667573744654E-16
2.995735607675906E-4      3.243382558182561E-17
3.0E-4                    0
