% Model:              PLacek_MembTVNJ_ArticleDims_Rh100um_hg10um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 12:31
% Dimension:          1
% Nodes:              1801
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(p)
7.005807450605679E-5      -0.019514623629357984
7.022814338285155E-5      -0.019491898428103064
7.039821225964631E-5      -0.019462184579146696
7.056828113644108E-5      -0.01941785419328584
7.073835001323584E-5      -0.01938576005849193
7.09084188900306E-5       -0.01935640959836182
7.107848776682537E-5      -0.019329802812888666
7.124855664362013E-5      -0.019305939702089013
7.14186255204149E-5       -0.019274980177035946
7.158869439720966E-5      -0.019228017596503475
7.175876327400443E-5      -0.019193898247110378
7.192883215079919E-5      -0.01916278203993489
7.209890102759395E-5      -0.01913466897496958
7.226896990438872E-5      -0.019109559052228716
7.243903878118348E-5      -0.01907728589624188
7.260910765797824E-5      -0.019027487233565895
7.277917653477301E-5      -0.01899114768795586
7.294924541156777E-5      -0.018958100883947615
7.311931428836252E-5      -0.018928346821540036
7.32893831651573E-5       -0.018901885500736532
7.345945204195205E-5      -0.01886828375625075
7.362952091874681E-5      -0.018815410000259745
7.379958979554158E-5      -0.01877660236733261
7.396965867233633E-5      -0.01874142769219681
7.413972754913108E-5      -0.018709885974845072
7.430979642592586E-5      -0.018681977215282246
7.44798653027206E-5       -0.01864710490582591
7.464993417951538E-5      -0.018590894918980173
7.482000305631013E-5      -0.018549316481322662
7.499007193310491E-5      -0.018511773085172798
7.516014080989968E-5      -0.018478264730524743
7.533020968669444E-5      -0.018448791417380487
7.55002785634892E-5       -0.018412752791128903
7.567034744028397E-5      -0.018352933810685167
7.584041631707873E-5      -0.01830820982840962
7.601048519387348E-5      -0.018267980489682305
7.618055407066824E-5      -0.018232245794508915
7.6350622947463E-5        -0.018201005742882647
7.652069182425776E-5      -0.018163794572533067
7.669076070105252E-5      -0.018099997217844378
7.686082957784729E-5      -0.018051692992247015
7.703089845464205E-5      -0.01800841613346609
7.72009673314368E-5       -0.01797016664150688
7.737103620823156E-5      -0.017936944516360517
7.754110508502633E-5      -0.017898613970108813
7.771117396182109E-5      -0.017830340849762625
7.788124283861586E-5      -0.017777897702213132
7.805131171541062E-5      -0.017731148739548893
7.822138059220538E-5      -0.017690093961761497
7.839144946900015E-5      -0.017654733368858925
7.856151834579491E-5      -0.017615594655970956
7.873158722258968E-5      -0.017542179208739045
7.890165609938444E-5      -0.01748481117980896
7.907172497617919E-5      -0.017434018264306492
7.924179385297395E-5      -0.017389800462243043
7.941186272976872E-5      -0.017352157773623176
7.958193160656348E-5      -0.017312711920314108
7.975200048335824E-5      -0.01723325581093036
7.992206936015301E-5      -0.017169912403442948
8.009213823694777E-5      -0.017114303419729356
8.026220711374252E-5      -0.01706642885979585
8.04322759905373E-5       -0.017026288723631603
8.060234486733205E-5      -0.016987087665066167
8.077241374412683E-5      -0.01690041227178209
8.094248262092158E-5      -0.016829769426789973
8.111255149771634E-5      -0.016768363783898267
8.12826203745111E-5       -0.01671619534312294
8.145268925130588E-5      -0.016673264104448023
8.162275812810063E-5      -0.0166349399748799
8.179282700489541E-5      -0.016539528031903766
8.196289588169016E-5      -0.016459916717332507
8.213296475848491E-5      -0.016391475938164524
8.230303363527969E-5      -0.01633420569440324
8.247310251207444E-5      -0.016288105986044098
8.26431713888692E-5       -0.016251472965114394
8.281324026566398E-5      -0.016145332382417086
8.298330914245874E-5      -0.016054576097742076
8.31533780192535E-5       -0.01597750026312922
8.332344689604827E-5      -0.015914104878570534
8.349351577284304E-5      -0.015864389944064305
8.36635846496378E-5       -0.0158305333315115
8.383365352643258E-5      -0.015711031005942178
8.400372240322733E-5      -0.015606313900706494
8.417379128002208E-5      -0.015518559887688875
8.434386015681686E-5      -0.015447768966889323
8.45139290336116E-5       -0.015393941138300995
8.468399791040637E-5      -0.015364448387648055
8.485406678720113E-5      -0.015228296420703426
8.50241356639959E-5       -0.015105969266687103
8.519420454079065E-5      -0.01500483891131299
8.536427341758541E-5      -0.014924905354581085
8.553434229438016E-5      -0.014866168596484548
8.570441117117493E-5      -0.014842444370325527
8.587448004796969E-5      -0.014685259322539017
8.604454892476445E-5      -0.014540873415795866
8.621461780155922E-5      -0.01442310238337997
8.638468667835397E-5      -0.014331946225269671
8.655475555514873E-5      -0.014267404941504306
8.67248244319435E-5       -0.014251627252087
8.689489330873826E-5      -0.014068219951673186
8.706496218553302E-5      -0.013896033870861628
8.723503106232779E-5      -0.013757217729679971
8.740509993912255E-5      -0.013651771528129355
8.757516881591731E-5      -0.013579695266206927
8.774523769271208E-5      -0.013573481857064603
8.791530656950684E-5      -0.013357684364276897
8.80853754463016E-5       -0.013150870639011427
8.825544432309636E-5      -0.012985533594406993
8.842551319989112E-5      -0.012861673230472718
8.859558207668588E-5      -0.01277928954719606
8.876565095348065E-5      -0.012783507209777237
8.893571983027541E-5      -0.012528185787720088
8.910578870707019E-5      -0.012278629404725972
8.927585758386494E-5      -0.012079962725982997
8.94459264606597E-5       -0.011932185751494443
8.961599533745447E-5      -0.011835298481252464
8.978606421424923E-5      -0.011849359836145237
8.9956133091044E-5        -0.011546415721786578
9.012620196783876E-5      -0.01124481455367119
9.029627084463352E-5      -0.011004615252671702
9.046633972142827E-5      -0.010825817818785843
9.063640859822305E-5      -0.010708422252007401
9.08064774750178E-5       -0.010729450656609277
9.097654635181258E-5      -0.010369906683554544
9.114661522860733E-5      -0.010006007572932607
9.131668410540209E-5      -0.009714775429003166
9.148675298219686E-5      -0.009496210251754823
9.165682185899162E-5      -0.009350312041200263
9.182689073578638E-5      -0.009372547383796358
9.199695961258116E-5      -0.008946670751410693
9.216702848937591E-5      -0.008509590628423313
9.233709736617066E-5      -0.00815677360130663
9.250716624296544E-5      -0.007888219670047242
9.267723511976019E-5      -0.00770392883465595
9.284730399655495E-5      -0.007718249824105714
9.301737287334972E-5      -0.00721584047552085
9.31874417501445E-5       -0.0066947513265748085
9.335751062693924E-5      -0.00626933110625513
9.3527579503734E-5        -0.00593957981456381
9.369764838052876E-5      -0.005705497451491191
9.386771725732352E-5      -0.005698781735582236
9.403778613411829E-5      -0.0051099671213108416
9.420785501091305E-5      -0.004495616902749622
9.43779238877078E-5       -0.003987428798448777
9.454799276450256E-5      -0.0035854028084084523
9.471806164129733E-5      -0.0032895389326215896
