% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:49
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(xi)
2.452409324412405E-4      -2.203127921213504E-11
2.456687376565433E-4      -2.1866488478698138E-11
2.460965428718461E-4      -2.170156687319348E-11
2.46524348087149E-4       -2.1536515466325218E-11
2.469521533024517E-4      -2.137133537334276E-11
2.473799585177545E-4      -2.12060265942461E-11
2.478077637330573E-4      -2.1040589129035238E-11
2.482355689483602E-4      -2.0875022977710183E-11
2.48663374163663E-4       -2.070932814027092E-11
2.490911793789658E-4      -2.054350461671746E-11
2.495189845942686E-4      -2.037755350457101E-11
2.499467898095714E-4      -2.0211475947614713E-11
2.503745950248742E-4      -2.0045271945848578E-11
2.50802400240177E-4       -1.9878941499272604E-11
2.5123020545547985E-4     -1.9712484607886788E-11
2.5165801067078265E-4     -1.9545901271691125E-11
2.5208581588608545E-4     -1.9379191490685627E-11
2.5251362110138826E-4     -1.9212356390213255E-11
2.5294142631669106E-4     -1.904539714341869E-11
2.533692315319938E-4      -1.8878313750301925E-11
2.5379703674729666E-4     -1.871110621086297E-11
2.5422484196259946E-4     -1.8543774525101822E-11
2.5465264717790227E-4     -1.8376318693018476E-11
2.5508045239320507E-4     -1.8208738714612934E-11
2.5550825760850787E-4     -1.804103574396163E-11
2.559360628238107E-4      -1.7873210984305906E-11
2.563638680391135E-4      -1.7705264435645774E-11
2.5679167325441633E-4     -1.753719609798123E-11
2.5721947846971913E-4     -1.736900597131227E-11
2.57647283685022E-4       -1.7200694055638894E-11
2.580750889003248E-4      -1.703226035096111E-11
2.5850289411562765E-4     -1.686370604091095E-11
2.589306993309304E-4      -1.6695032359458417E-11
2.593585045462332E-4      -1.6526239306603503E-11
2.59786309761536E-4       -1.6357326882346205E-11
2.602141149768388E-4      -1.6188295086686534E-11
2.606419201921416E-4      -1.6019143919624476E-11
2.610697254074444E-4      -1.5849873381160038E-11
2.6149753062274726E-4     -1.5680484685210573E-11
2.6192533583805006E-4     -1.5510979096980558E-11
2.6235314105335286E-4     -1.5341356616469996E-11
2.6278094626865567E-4     -1.517161724367889E-11
2.632087514839585E-4      -1.500176097860724E-11
2.636365566992613E-4      -1.4831787821255036E-11
2.640643619145641E-4      -1.466169777162229E-11
2.644921671298669E-4      -1.4491492074539573E-11
2.6491997234516973E-4     -1.4321172026779205E-11
2.6534777756047253E-4     -1.4150737628341184E-11
2.6577558277577533E-4     -1.3980188879225515E-11
2.6620338799107813E-4     -1.38095257794322E-11
2.6663119320638094E-4     -1.363874832896123E-11
2.6705899842168374E-4     -1.3467856527812612E-11
2.6748680363698654E-4     -1.3296851652221622E-11
2.6791460885228934E-4     -1.3125735030634855E-11
2.6834241406759214E-4     -1.2954506663052307E-11
2.6877021928289495E-4     -1.278316654947398E-11
2.6919802449819775E-4     -1.2611714689899881E-11
2.6962582971350055E-4     -1.2440151084329998E-11
2.7005363492880335E-4     -1.2268475732764339E-11
2.7048144014410615E-4     -1.2096689943137523E-11
2.7090924535940896E-4     -1.1924795075423606E-11
2.7133705057471176E-4     -1.1752791129622588E-11
2.7176485579001456E-4     -1.1580678105734472E-11
2.721926610053174E-4      -1.1408456003759258E-11
2.726204662206202E-4      -1.1236124823696941E-11
2.73048271435923E-4       -1.1063684565547526E-11
2.734760766512259E-4      -1.0891136568960897E-11
2.739038818665286E-4      -1.0718482225145498E-11
2.743316870818314E-4      -1.0545721534101339E-11
2.747594922971342E-4      -1.037285449582841E-11
2.751872975124371E-4      -1.019988111032672E-11
2.756151027277399E-4      -1.0026801377596264E-11
2.760429079430427E-4      -9.853615297637042E-12
2.7647071315834554E-4     -9.680324241511047E-12
2.768985183736483E-4      -9.506929631617474E-12
2.773263235889511E-4      -9.333431467956317E-12
2.777541288042539E-4      -9.159829750527582E-12
2.7818193401955675E-4     -8.986124479331269E-12
2.7860973923485955E-4     -8.812315654367369E-12
2.7903754445016235E-4     -8.638403275635892E-12
2.7946534966546516E-4     -8.464388745123379E-12
2.7989315488076796E-4     -8.290273517465252E-12
2.8032096009607076E-4     -8.116057592661511E-12
2.807487653113736E-4      -7.941740970712162E-12
2.811765705266764E-4      -7.767323651617198E-12
2.816043757419792E-4      -7.592805635376622E-12
2.82032180957282E-4       -7.418186921990436E-12
2.824599861725848E-4      -7.243468944236103E-12
2.828877913878876E-4      -7.0686531923379035E-12
2.8331559660319043E-4     -6.893739666295838E-12
2.8374340181849323E-4     -6.718728366109908E-12
2.8417120703379603E-4     -6.543619291780112E-12
2.8459901224909883E-4     -6.3684124433064506E-12
2.8502681746440164E-4     -6.193107820688923E-12
2.8545462267970444E-4     -6.017706888965669E-12
2.858824278950073E-4      -5.842211180173965E-12
2.863102331103101E-4      -5.666620694313807E-12
2.867380383256129E-4      -5.490935431385198E-12
2.8716584354091575E-4     -5.3151553913881385E-12
2.8759364875621856E-4     -5.139280574322624E-12
2.8802145397152136E-4     -4.96331098018866E-12
2.8844925918682416E-4     -4.787248109025573E-12
2.8887706440212696E-4     -4.611093548025538E-12
2.8930486961742976E-4     -4.434847297188554E-12
2.8973267483273257E-4     -4.258509356514623E-12
2.901604800480354E-4      -4.082079726003747E-12
2.9058828526333817E-4     -3.90555840565592E-12
2.91016090478641E-4       -3.728945395471147E-12
2.914438956939438E-4      -3.5522422423768936E-12
2.9187170090924663E-4     -3.375450599217529E-12
2.9229950612454943E-4     -3.1985704659930517E-12
2.9272731133985223E-4     -3.0216018427034635E-12
2.931551165551551E-4      -2.8445447293487654E-12
2.9358292177045784E-4     -2.6673991259289537E-12
2.940107269857607E-4      -2.4901650324440322E-12
2.9443853220106355E-4     -2.3128440868836676E-12
2.948663374163663E-4      -2.1354379354293416E-12
2.952941426316691E-4      -1.957946578081054E-12
2.957219478469719E-4      -1.7803700148388055E-12
2.9614975306227476E-4     -1.6027082457025957E-12
2.9657755827757756E-4     -1.4249612706724236E-12
2.9700536349288036E-4     -1.247129089748291E-12
2.974331687081832E-4      -1.0692133168835444E-12
2.9786097392348596E-4     -8.912157021285565E-13
2.982887791387887E-4      -7.131362454833276E-13
2.9871658435409157E-4     -5.349749469478573E-13
2.9914438956939437E-4     -3.567318065221462E-13
2.9957219478469717E-4     -1.7840682420619358E-13
3.0E-4                    0
