% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 21 2025, 13:46
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.136170212765956E-4      -2.2519073449312897E-11
2.140425531914892E-4      -2.232987351197757E-11
2.1446808510638282E-4     -2.2141156877900247E-11
2.1489361702127643E-4     -2.1952923547080943E-11
2.1531914893617004E-4     -2.1765173519519642E-11
2.1574468085106365E-4     -2.1577906795216364E-11
2.1617021276595726E-4     -2.139112337417109E-11
2.1659574468085087E-4     -2.120482325638383E-11
2.170212765957445E-4      -2.1019021186798853E-11
2.1744680851063815E-4     -2.083373274475466E-11
2.1787234042553176E-4     -2.064895793025125E-11
2.1829787234042537E-4     -2.0464696743288623E-11
2.1872340425531898E-4     -2.028094918386679E-11
2.1914893617021265E-4     -2.0097715251985736E-11
2.1957446808510626E-4     -1.991499494764547E-11
2.199999999999999E-4      -1.9732803123472596E-11
2.2042553191489348E-4     -1.9551155459951855E-11
2.208510638297871E-4      -1.9370051957083263E-11
2.2127659574468073E-4     -1.918949261486681E-11
2.2170212765957432E-4     -1.9009477433302498E-11
2.2212765957446796E-4     -1.8830006412390324E-11
2.2255319148936157E-4     -1.8651079552130293E-11
2.229787234042552E-4      -1.847271181182771E-11
2.234042553191488E-4      -1.8294918972331308E-11
2.238297872340424E-4      -1.811770103364109E-11
2.2425531914893604E-4     -1.7941057995757053E-11
2.2468085106382965E-4     -1.77649898586792E-11
2.2510638297872326E-4     -1.758949662240753E-11
2.2553191489361687E-4     -1.741457828694204E-11
2.2595744680851048E-4     -1.7240249917305024E-11
2.2638297872340412E-4     -1.7066527393971467E-11
2.268085106382977E-4      -1.689341071694137E-11
2.2723404255319137E-4     -1.6720899886214735E-11
2.2765957446808498E-4     -1.6548994901791565E-11
2.280851063829786E-4      -1.6377695763671853E-11
2.2851063829787223E-4     -1.6207002471855603E-11
2.2893617021276587E-4     -1.603693019616261E-11
2.2936170212765948E-4     -1.586749491600314E-11
2.2978723404255307E-4     -1.569869663137719E-11
