% Model:              ModelMicPlate_Rh20um_hg5um_Refined_MaterialDefPolySilicon.mph
% Version:            COMSOL 6.3.0.420
% Date:               Aug 12 2025, 09:31
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          real(w2)
2.536170212765956E-4      3.70935616527664E-12
2.540425531914892E-4      3.6318887694921536E-12
2.5446808510638287E-4     3.5553589476338488E-12
2.548936170212765E-4      3.4797666997017238E-12
2.553191489361701E-4      3.40511202569578E-12
2.557446808510637E-4      3.3313882127186404E-12
2.561702127659573E-4      3.2585837788748502E-12
2.565957446808509E-4      3.1866987241644105E-12
2.570212765957446E-4      3.1157330485873203E-12
2.574468085106382E-4      3.0456867521435807E-12
2.578723404255318E-4      2.9765598348331898E-12
2.582978723404254E-4      2.9083522966561498E-12
2.587234042553191E-4      2.841056300692413E-12
2.591489361702127E-4      2.7746592167898945E-12
2.595744680851063E-4      2.7091610449485933E-12
2.599999999999999E-4      2.6445617851685107E-12
2.6042553191489353E-4     2.580861437449647E-12
2.6085106382978715E-4     2.518060001792E-12
2.6127659574468076E-4     2.456157478195572E-12
2.6170212765957437E-4     2.3951449045100725E-12
2.62127659574468E-4       2.335008505926129E-12
2.625531914893616E-4      2.2757482824437403E-12
2.629787234042552E-4      2.2173642340629076E-12
2.634042553191488E-4      2.1598563607836305E-12
2.638297872340424E-4      2.103224662605909E-12
2.6425531914893604E-4     2.0474691395297428E-12
2.6468085106382965E-4     1.9925797040744992E-12
2.6510638297872326E-4     1.9385414413744433E-12
2.6553191489361687E-4     1.8853543514295736E-12
2.659574468085105E-4      1.8330184342398907E-12
2.663829787234041E-4      1.7815336898053949E-12
2.668085106382977E-4      1.7309001181260854E-12
2.672340425531913E-4      1.6811177192019632E-12
2.67659574468085E-4       1.6321752812044323E-12
2.680851063829786E-4      1.584056754778476E-12
2.685106382978722E-4      1.5367621399240934E-12
2.6893617021276587E-4     1.4902914366412853E-12
2.693617021276595E-4      1.4446446449300517E-12
2.6978723404255314E-4     1.3998217647903918E-12
2.7021276595744675E-4     1.3558227962223067E-12
2.7063829787234037E-4     1.3126354050864617E-12
2.71063829787234E-4       1.2702424140342579E-12
2.714893617021276E-4      1.2286438230656944E-12
2.719148936170212E-4      1.1878396321807722E-12
2.723404255319148E-4      1.147829841379491E-12
2.727659574468084E-4      1.1086144506618505E-12
2.7319148936170203E-4     1.070193460027851E-12
2.736170212765957E-4      1.0325534160881189E-12
2.7404255319148926E-4     9.956760208865556E-13
2.7446808510638287E-4     9.595612744231606E-13
2.7489361702127653E-4     9.242091766979339E-13
2.7531914893617014E-4     8.896197277108763E-13
2.7574468085106375E-4     8.557929274619866E-13
2.7617021276595737E-4     8.227287759512658E-13
2.76595744680851E-4       7.904127045827409E-13
2.770212765957446E-4      7.588253030376251E-13
2.774468085106382E-4      7.279665713159183E-13
2.778723404255318E-4      6.978365094176204E-13
2.782978723404254E-4      6.684351173427317E-13
2.7872340425531903E-4     6.397623950912516E-13
2.7914893617021264E-4     6.118183426631807E-13
2.795744680851063E-4      5.845872811947928E-13
2.799999999999999E-4      5.580486971335895E-13
2.804255319148935E-4      5.322025904795704E-13
2.808510638297872E-4      5.070489612327356E-13
2.812765957446808E-4      4.825878093930855E-13
2.817021276595744E-4      4.588191349606195E-13
2.8212765957446803E-4     4.357429379353379E-13
2.8255319148936164E-4     4.1334243465106277E-13
2.8297872340425525E-4     3.9159601872574033E-13
2.8340425531914887E-4     3.705036901593706E-13
2.838297872340425E-4      3.500654489519535E-13
2.842553191489361E-4      3.302812951034894E-13
2.846808510638297E-4      3.111512286139778E-13
2.851063829787233E-4      2.9267524948341895E-13
2.855319148936169E-4      2.7483547317033756E-13
2.8595744680851053E-4     2.5760921477237303E-13
2.8638297872340414E-4     2.4099647428952543E-13
2.8680851063829775E-4     2.2499725172179485E-13
2.8723404255319137E-4     2.096115470691812E-13
2.87659574468085E-4       1.9483936033168435E-13
2.880851063829786E-4      1.806806915093045E-13
2.885106382978722E-4      1.6711654517174518E-13
2.8893617021276587E-4     1.5412319241245347E-13
2.893617021276595E-4      1.4170063323142947E-13
2.897872340425531E-4      1.298488676286732E-13
2.9021276595744675E-4     1.1856789560418463E-13
2.9063829787234036E-4     1.0785771715796367E-13
2.91063829787234E-4       9.771833229001045E-14
2.914893617021276E-4      8.812953292814583E-14
2.919148936170212E-4      7.906670944324112E-14
2.923404255319148E-4      7.052986183529628E-14
2.927659574468084E-4      6.251899010431133E-14
2.931914893617021E-4      5.5034094250286306E-14
2.9361702127659564E-4     4.807517427322114E-14
2.940425531914893E-4      4.164223017311589E-14
2.944680851063829E-4      3.571348686766666E-14
2.9489361702127653E-4     3.026377795612906E-14
2.9531914893617014E-4     2.5293103438503078E-14
2.957446808510638E-4      2.0801463314788705E-14
2.961702127659574E-4      1.678885758498596E-14
2.9659574468085103E-4     1.3255286249094823E-14
2.9702127659574464E-4     1.020074930711531E-14
2.9744680851063825E-4     7.687188149783079E-15
2.9787234042553186E-4     5.525730744556101E-15
2.982978723404255E-4      3.716377091434375E-15
2.987234042553191E-4      2.2591271904179012E-15
2.9914893617021275E-4     1.153981041506683E-15
2.9957446808510636E-4     4.0093864470071387E-16
3.0E-4                    0
