% Model:              PLacek_MembTVNJ_ArticleDims_Rh20um_hg5um_To2MHz_PHedit.mph
% Version:            COMSOL 6.3.0.335
% Date:               May 22 2025, 10:50
% Dimension:          1
% Nodes:              708
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(xi)
2.5208581588608545E-4     2.725816689314587E-12
2.5251362110138826E-4     2.6926849111653964E-12
2.5294142631669106E-4     2.6597006953746125E-12
2.533692315319938E-4      2.626864041942235E-12
2.5379703674729666E-4     2.5941749508682643E-12
2.5422484196259946E-4     2.5616334221527008E-12
2.5465264717790227E-4     2.5292394557955427E-12
2.5508045239320507E-4     2.4969930517967926E-12
2.5550825760850787E-4     2.4648958949434782E-12
2.559360628238107E-4      2.4329494332971887E-12
2.563638680391135E-4      2.4011536668579245E-12
2.5679167325441633E-4     2.3695085956256844E-12
2.5721947846971913E-4     2.3380142196004696E-12
2.57647283685022E-4       2.306670538782279E-12
2.580750889003248E-4      2.275477553171114E-12
2.5850289411562765E-4     2.244436826687435E-12
2.589306993309304E-4      2.2135496798119724E-12
2.593585045462332E-4      2.182816112544728E-12
2.59786309761536E-4       2.1522361248856995E-12
2.602141149768388E-4      2.1218097168348897E-12
2.606419201921416E-4      2.091536888392296E-12
2.610697254074444E-4      2.06141763955792E-12
2.6149753062274726E-4     2.031453409381824E-12
2.6192533583805006E-4     2.001645386727961E-12
2.6235314105335286E-4     1.9719935715963307E-12
2.6278094626865567E-4     1.942497963986933E-12
2.632087514839585E-4      1.913158563899769E-12
2.636365566992613E-4      1.883975371334837E-12
2.640643619145641E-4      1.8549483862921384E-12
2.644921671298669E-4      1.8260789189240066E-12
2.6491997234516973E-4     1.7973680224296503E-12
2.6534777756047253E-4     1.7688156968090703E-12
2.6577558277577533E-4     1.7404219420622667E-12
2.6620338799107813E-4     1.7121867581892399E-12
2.6663119320638094E-4     1.6841101451899884E-12
2.6705899842168374E-4     1.6561921030645136E-12
2.6748680363698654E-4     1.6284338090047632E-12
2.6791460885228934E-4     1.6008361765430472E-12
2.6834241406759214E-4     1.5733992056793656E-12
2.6877021928289495E-4     1.5461228964137184E-12
2.6919802449819775E-4     1.519007248746106E-12
2.6962582971350055E-4     1.4920522626765273E-12
2.7005363492880335E-4     1.4652579382049834E-12
2.7048144014410615E-4     1.438625315475928E-12
2.7090924535940896E-4     1.4121551645412828E-12
2.7133705057471176E-4     1.385847485401048E-12
2.7176485579001456E-4     1.3597022780552234E-12
2.721926610053174E-4      1.3337195425038096E-12
2.726204662206202E-4      1.307899278746806E-12
2.73048271435923E-4       1.282241486784213E-12
2.734760766512259E-4      1.2567470656805218E-12
2.739038818665286E-4      1.2314166386184192E-12
2.743316870818314E-4      1.2062502055979046E-12
2.747594922971342E-4      1.181247766618979E-12
2.751872975124371E-4      1.1564093216816417E-12
2.756151027277399E-4      1.1317348707858929E-12
2.760429079430427E-4      1.1072244139317326E-12
2.7647071315834554E-4     1.082878705320981E-12
2.768985183736483E-4      1.0586982185483508E-12
2.773263235889511E-4      1.0346829536138415E-12
2.777541288042539E-4      1.0108329105174534E-12
2.7818193401955675E-4     9.87148089259187E-13
2.7860973923485955E-4     9.636284898390411E-13
2.7903754445016235E-4     9.402741122570168E-13
2.7946534966546516E-4     9.170855626537665E-13
2.7989315488076796E-4     8.940631629503864E-13
2.8032096009607076E-4     8.712069131468765E-13
2.807487653113736E-4      8.485168132432372E-13
2.811765705266764E-4      8.259928632394686E-13
2.816043757419792E-4      8.0363506313557E-13
2.82032180957282E-4       7.814434129315421E-13
2.824599861725848E-4      7.594183684515615E-13
2.828877913878876E-4      7.375600975878021E-13
2.8331559660319043E-4     7.158686003402635E-13
2.8374340181849323E-4     6.943438767089461E-13
2.8417120703379603E-4     6.729859266938499E-13
2.8459901224909883E-4     6.517947502949744E-13
2.8502681746440164E-4     6.307703475123202E-13
2.8545462267970444E-4     6.099130214869034E-13
2.858824278950073E-4      5.892227833688709E-13
2.863102331103101E-4      5.686996331582227E-13
2.867380383256129E-4      5.483435708549588E-13
2.8716584354091575E-4     5.281545964590794E-13
2.8759364875621856E-4     5.08132709970584E-13
2.8802145397152136E-4     4.882779113894732E-13
2.8844925918682416E-4     4.685903524246312E-13
2.8887706440212696E-4     4.490698737805016E-13
2.8930486961742976E-4     4.297164754570844E-13
2.8973267483273257E-4     4.1053015745437957E-13
2.901604800480354E-4      3.9151091977238725E-13
2.9058828526333817E-4     3.7265876241110726E-13
2.91016090478641E-4       3.539736853705397E-13
2.914438956939438E-4      3.354556862166206E-13
2.9187170090924663E-4     3.171044019047723E-13
2.9229950612454943E-4     2.9891983243499485E-13
2.9272731133985223E-4     2.8090197780728805E-13
2.931551165551551E-4      2.630508380216522E-13
2.9358292177045784E-4     2.45366413078087E-13
2.940107269857607E-4      2.2784870297659266E-13
2.9443853220106355E-4     2.1049753694413385E-13
2.948663374163663E-4      1.933122795322E-13
2.952941426316691E-4      1.7629293074079122E-13
2.957219478469719E-4      1.5943949056990745E-13
2.9614975306227476E-4     1.4275195901954876E-13
2.9657755827757756E-4     1.2623033608971502E-13
2.9700536349288036E-4     1.0987462178040636E-13
2.974331687081832E-4      9.368435354655053E-14
2.9786097392348596E-4     7.765871654396064E-14
2.982887791387887E-4      6.179771077263666E-14
2.9871658435409157E-4     4.61013362325786E-14
2.9914438956939437E-4     3.056959292378649E-14
2.9957219478469717E-4     1.5202480846260276E-14
3.0E-4                    0
